N,z2
6.8400000000e-01,6.6059454541e-01
6.8800000000e-01,6.5840718516e-01
6.9200000000e-01,6.5622216736e-01
6.9600000000e-01,6.5403956924e-01
7.0000000000e-01,6.5185946670e-01
7.0400000000e-01,6.4968193435e-01
7.0800000000e-01,6.4750704550e-01
7.1200000000e-01,6.4533487219e-01
7.1600000000e-01,6.4316548520e-01
7.2000000000e-01,6.4099895404e-01
7.2400000000e-01,6.3883534700e-01
7.2800000000e-01,6.3667473113e-01
7.3200000000e-01,6.3451717227e-01
7.3600000000e-01,6.3236273507e-01
7.4000000000e-01,6.3021148297e-01
7.4400000000e-01,6.2806347825e-01
7.4800000000e-01,6.2591878202e-01
7.5200000000e-01,6.2377745424e-01
7.5600000000e-01,6.2163955373e-01
7.6000000000e-01,6.1950513818e-01
7.6400000000e-01,6.1737426419e-01
7.6800000000e-01,6.1524698722e-01
7.7200000000e-01,6.1312336167e-01
7.7600000000e-01,6.1100344085e-01
7.8000000000e-01,6.0888727702e-01
7.8400000000e-01,6.0677492138e-01
7.8800000000e-01,6.0466642407e-01
7.9200000000e-01,6.0256183424e-01
7.9600000000e-01,6.0046119999e-01
8.0000000000e-01,5.9836456845e-01
8.0400000000e-01,5.9627198573e-01
8.0800000000e-01,5.9418349697e-01
8.1200000000e-01,5.9209914635e-01
8.1600000000e-01,5.9001897708e-01
8.2000000000e-01,5.8794303144e-01
8.2400000000e-01,5.8587135076e-01
8.2800000000e-01,5.8380397547e-01
8.3200000000e-01,5.8174094508e-01
8.3600000000e-01,5.7968229820e-01
8.4000000000e-01,5.7762807255e-01
8.4400000000e-01,5.7557830498e-01
8.4800000000e-01,5.7353303148e-01
8.5200000000e-01,5.7149228719e-01
8.5600000000e-01,5.6945610639e-01
8.6000000000e-01,5.6742452255e-01
8.6400000000e-01,5.6539756830e-01
8.6800000000e-01,5.6337527547e-01
8.7200000000e-01,5.6135767511e-01
8.7600000000e-01,5.5934479744e-01
8.8000000000e-01,5.5733667194e-01
8.8400000000e-01,5.5533332732e-01
8.8800000000e-01,5.5333479150e-01
8.9200000000e-01,5.5134109170e-01
8.9600000000e-01,5.4935225437e-01
9.0000000000e-01,5.4736830525e-01
9.0400000000e-01,5.4538926936e-01
9.0800000000e-01,5.4341517102e-01
9.1200000000e-01,5.4144603384e-01
9.1600000000e-01,5.3948188077e-01
9.2000000000e-01,5.3752273404e-01
9.2400000000e-01,5.3556861527e-01
9.2800000000e-01,5.3361954537e-01
9.3200000000e-01,5.3167554463e-01
9.3600000000e-01,5.2973663271e-01
9.4000000000e-01,5.2780282861e-01
9.4400000000e-01,5.2587415075e-01
9.4800000000e-01,5.2395061689e-01
9.5200000000e-01,5.2203224423e-01
9.5600000000e-01,5.2011904936e-01
9.6000000000e-01,5.1821104828e-01
9.6400000000e-01,5.1630825643e-01
9.6800000000e-01,5.1441068868e-01
9.7200000000e-01,5.1251835932e-01
9.7600000000e-01,5.1063128211e-01
9.8000000000e-01,5.0874947027e-01
9.8400000000e-01,5.0687293649e-01
9.8800000000e-01,5.0500169290e-01
9.9200000000e-01,5.0313575116e-01
9.9600000000e-01,5.0127512239e-01
1.0000000000e+00,4.9941981722e-01
1.0040000000e+00,4.9756984578e-01
1.0080000000e+00,4.9572521773e-01
1.0120000000e+00,4.9388594223e-01
1.0160000000e+00,4.9205202799e-01
1.0200000000e+00,4.9022348323e-01
1.0240000000e+00,4.8840031575e-01
1.0280000000e+00,4.8658253287e-01
1.0320000000e+00,4.8477014149e-01
1.0360000000e+00,4.8296314807e-01
1.0400000000e+00,4.8116155863e-01
1.0440000000e+00,4.7936537878e-01
1.0480000000e+00,4.7757461373e-01
1.0520000000e+00,4.7578926826e-01
1.0560000000e+00,4.7400934676e-01
1.0600000000e+00,4.7223485324e-01
1.0640000000e+00,4.7046579131e-01
1.0680000000e+00,4.6870216419e-01
1.0720000000e+00,4.6694397475e-01
1.0760000000e+00,4.6519122547e-01
1.0800000000e+00,4.6344391849e-01
1.0840000000e+00,4.6170205558e-01
1.0880000000e+00,4.5996563817e-01
1.0920000000e+00,4.5823466734e-01
1.0960000000e+00,4.5650914384e-01
1.1000000000e+00,4.5478906807e-01
1.1040000000e+00,4.5307444015e-01
1.1080000000e+00,4.5136525982e-01
1.1120000000e+00,4.4966152655e-01
1.1160000000e+00,4.4796323949e-01
1.1200000000e+00,4.4627039748e-01
1.1240000000e+00,4.4458299907e-01
1.1280000000e+00,4.4290104251e-01
1.1320000000e+00,4.4122452578e-01
1.1360000000e+00,4.3955344656e-01
1.1400000000e+00,4.3788780226e-01
1.1440000000e+00,4.3622759002e-01
1.1480000000e+00,4.3457280671e-01
1.1520000000e+00,4.3292344894e-01
1.1560000000e+00,4.3127951307e-01
1.1600000000e+00,4.2964099520e-01
1.1640000000e+00,4.2800789118e-01
1.1680000000e+00,4.2638019662e-01
1.1720000000e+00,4.2475790690e-01
1.1760000000e+00,4.2314101716e-01
1.1800000000e+00,4.2152952232e-01
1.1840000000e+00,4.1992341705e-01
1.1880000000e+00,4.1832269583e-01
1.1920000000e+00,4.1672735290e-01
1.1960000000e+00,4.1513738231e-01
1.2000000000e+00,4.1355277789e-01
1.2040000000e+00,4.1197353326e-01
1.2080000000e+00,4.1039964186e-01
1.2120000000e+00,4.0883109692e-01
1.2160000000e+00,4.0726789148e-01
1.2200000000e+00,4.0571001840e-01
1.2240000000e+00,4.0415747034e-01
1.2280000000e+00,4.0261023981e-01
1.2320000000e+00,4.0106831911e-01
1.2360000000e+00,3.9953170038e-01
1.2400000000e+00,3.9800037560e-01
1.2440000000e+00,3.9647433658e-01
1.2480000000e+00,3.9495357497e-01
1.2520000000e+00,3.9343808224e-01
1.2560000000e+00,3.9192784974e-01
1.2600000000e+00,3.9042286865e-01
1.2640000000e+00,3.8892312999e-01
1.2680000000e+00,3.8742862466e-01
1.2720000000e+00,3.8593934339e-01
1.2760000000e+00,3.8445527680e-01
1.2800000000e+00,3.8297641536e-01
1.2840000000e+00,3.8150274940e-01
1.2880000000e+00,3.8003426914e-01
1.2920000000e+00,3.7857096466e-01
1.2960000000e+00,3.7711282591e-01
1.3000000000e+00,3.7565984273e-01
1.3040000000e+00,3.7421200484e-01
1.3080000000e+00,3.7276930185e-01
1.3120000000e+00,3.7133172324e-01
1.3160000000e+00,3.6989925840e-01
1.3200000000e+00,3.6847189661e-01
1.3240000000e+00,3.6704962703e-01
1.3280000000e+00,3.6563243874e-01
1.3320000000e+00,3.6422032070e-01
1.3360000000e+00,3.6281326178e-01
1.3400000000e+00,3.6141125077e-01
1.3440000000e+00,3.6001427635e-01
1.3480000000e+00,3.5862232711e-01
1.3520000000e+00,3.5723539157e-01
1.3560000000e+00,3.5585345815e-01
1.3600000000e+00,3.5447651519e-01
1.3640000000e+00,3.5310455096e-01
1.3680000000e+00,3.5173755363e-01
1.3720000000e+00,3.5037551132e-01
1.3760000000e+00,3.4901841206e-01
1.3800000000e+00,3.4766624381e-01
1.3840000000e+00,3.4631899446e-01
1.3880000000e+00,3.4497665183e-01
1.3920000000e+00,3.4363920370e-01
1.3960000000e+00,3.4230663774e-01
1.4000000000e+00,3.4097894160e-01
1.4040000000e+00,3.3965610285e-01
1.4080000000e+00,3.3833810900e-01
1.4120000000e+00,3.3702494752e-01
1.4160000000e+00,3.3571660580e-01
1.4200000000e+00,3.3441307121e-01
1.4240000000e+00,3.3311433104e-01
1.4280000000e+00,3.3182037254e-01
1.4320000000e+00,3.3053118293e-01
1.4360000000e+00,3.2924674936e-01
1.4400000000e+00,3.2796705895e-01
1.4440000000e+00,3.2669209876e-01
1.4480000000e+00,3.2542185584e-01
1.4520000000e+00,3.2415631718e-01
1.4560000000e+00,3.2289546973e-01
1.4600000000e+00,3.2163930041e-01
1.4640000000e+00,3.2038779610e-01
1.4680000000e+00,3.1914094366e-01
1.4720000000e+00,3.1789872991e-01
1.4760000000e+00,3.1666114163e-01
1.4800000000e+00,3.1542816558e-01
1.4840000000e+00,3.1419978850e-01
1.4880000000e+00,3.1297599709e-01
1.4920000000e+00,3.1175677803e-01
1.4960000000e+00,3.1054211798e-01
1.5000000000e+00,3.0933200356e-01
1.5040000000e+00,3.0812642140e-01
1.5080000000e+00,3.0692535809e-01
1.5120000000e+00,3.0572880019e-01
1.5160000000e+00,3.0453673427e-01
1.5200000000e+00,3.0334914686e-01
1.5240000000e+00,3.0216602449e-01
1.5280000000e+00,3.0098735366e-01
1.5320000000e+00,2.9981312088e-01
1.5360000000e+00,2.9864331263e-01
1.5400000000e+00,2.9747791537e-01
1.5440000000e+00,2.9631691558e-01
1.5480000000e+00,2.9516029971e-01
1.5520000000e+00,2.9400805419e-01
1.5560000000e+00,2.9286016548e-01
1.5600000000e+00,2.9171662001e-01
1.5640000000e+00,2.9057740419e-01
1.5680000000e+00,2.8944250446e-01
1.5720000000e+00,2.8831190723e-01
1.5760000000e+00,2.8718559893e-01
1.5800000000e+00,2.8606356596e-01
1.5840000000e+00,2.8494579475e-01
1.5880000000e+00,2.8383227171e-01
1.5920000000e+00,2.8272298326e-01
1.5960000000e+00,2.8161791581e-01
1.6000000000e+00,2.8051705578e-01
1.6040000000e+00,2.7942038961e-01
1.6080000000e+00,2.7832790372e-01
1.6120000000e+00,2.7723958453e-01
1.6160000000e+00,2.7615541850e-01
1.6200000000e+00,2.7507539207e-01
1.6240000000e+00,2.7399949169e-01
1.6280000000e+00,2.7292770382e-01
1.6320000000e+00,2.7186001493e-01
1.6360000000e+00,2.7079641150e-01
1.6400000000e+00,2.6973688001e-01
1.6440000000e+00,2.6868140698e-01
1.6480000000e+00,2.6762997889e-01
1.6520000000e+00,2.6658258228e-01
1.6560000000e+00,2.6553920368e-01
1.6600000000e+00,2.6449982963e-01
1.6640000000e+00,2.6346444670e-01
1.6680000000e+00,2.6243304146e-01
1.6720000000e+00,2.6140560049e-01
1.6760000000e+00,2.6038211041e-01
1.6800000000e+00,2.5936255783e-01
1.6840000000e+00,2.5834692939e-01
1.6880000000e+00,2.5733521173e-01
1.6920000000e+00,2.5632739154e-01
1.6960000000e+00,2.5532345549e-01
1.7000000000e+00,2.5432339028e-01
1.7040000000e+00,2.5332718266e-01
1.7080000000e+00,2.5233481935e-01
1.7120000000e+00,2.5134628712e-01
1.7160000000e+00,2.5036157276e-01
1.7200000000e+00,2.4938066307e-01
1.7240000000e+00,2.4840354486e-01
1.7280000000e+00,2.4743020499e-01
1.7320000000e+00,2.4646063032e-01
1.7360000000e+00,2.4549480775e-01
1.7400000000e+00,2.4453272418e-01
1.7440000000e+00,2.4357436655e-01
1.7480000000e+00,2.4261972181e-01
1.7520000000e+00,2.4166877696e-01
1.7560000000e+00,2.4072151898e-01
1.7600000000e+00,2.3977793491e-01
1.7640000000e+00,2.3883801181e-01
1.7680000000e+00,2.3790173675e-01
1.7720000000e+00,2.3696909684e-01
1.7760000000e+00,2.3604007921e-01
1.7800000000e+00,2.3511467101e-01
1.7840000000e+00,2.3419285943e-01
1.7880000000e+00,2.3327463166e-01
1.7920000000e+00,2.3235997495e-01
1.7960000000e+00,2.3144887656e-01
1.8000000000e+00,2.3054132378e-01
1.8040000000e+00,2.2963730392e-01
1.8080000000e+00,2.2873680433e-01
1.8120000000e+00,2.2783981238e-01
1.8160000000e+00,2.2694631547e-01
1.8200000000e+00,2.2605630102e-01
1.8240000000e+00,2.2516975650e-01
1.8280000000e+00,2.2428666940e-01
1.8320000000e+00,2.2340702722e-01
1.8360000000e+00,2.2253081752e-01
1.8400000000e+00,2.2165802787e-01
1.8440000000e+00,2.2078864587e-01
1.8480000000e+00,2.1992265915e-01
1.8520000000e+00,2.1906005539e-01
1.8560000000e+00,2.1820082227e-01
1.8600000000e+00,2.1734494752e-01
1.8640000000e+00,2.1649241890e-01
1.8680000000e+00,2.1564322420e-01
1.8720000000e+00,2.1479735123e-01
1.8760000000e+00,2.1395478784e-01
1.8800000000e+00,2.1311552191e-01
1.8840000000e+00,2.1227954135e-01
1.8880000000e+00,2.1144683411e-01
1.8920000000e+00,2.1061738816e-01
1.8960000000e+00,2.0979119150e-01
1.9000000000e+00,2.0896823219e-01
1.9040000000e+00,2.0814849828e-01
1.9080000000e+00,2.0733197788e-01
1.9120000000e+00,2.0651865913e-01
1.9160000000e+00,2.0570853020e-01
1.9200000000e+00,2.0490157928e-01
1.9240000000e+00,2.0409779461e-01
1.9280000000e+00,2.0329716445e-01
1.9320000000e+00,2.0249967711e-01
1.9360000000e+00,2.0170532091e-01
1.9400000000e+00,2.0091408422e-01
1.9440000000e+00,2.0012595544e-01
1.9480000000e+00,1.9934092300e-01
1.9520000000e+00,1.9855897537e-01
1.9560000000e+00,1.9778010103e-01
1.9600000000e+00,1.9700428853e-01
1.9640000000e+00,1.9623152643e-01
1.9680000000e+00,1.9546180331e-01
1.9720000000e+00,1.9469510783e-01
1.9760000000e+00,1.9393142864e-01
1.9800000000e+00,1.9317075444e-01
1.9840000000e+00,1.9241307397e-01
1.9880000000e+00,1.9165837598e-01
1.9920000000e+00,1.9090664929e-01
1.9960000000e+00,1.9015788272e-01
2.0000000000e+00,1.8941206516e-01
2.0040000000e+00,1.8866918548e-01
2.0080000000e+00,1.8792923264e-01
2.0120000000e+00,1.8719219560e-01
2.0160000000e+00,1.8645806337e-01
2.0200000000e+00,1.8572682498e-01
2.0240000000e+00,1.8499846951e-01
2.0280000000e+00,1.8427298607e-01
2.0320000000e+00,1.8355036379e-01
2.0360000000e+00,1.8283059186e-01
2.0400000000e+00,1.8211365946e-01
2.0440000000e+00,1.8139955587e-01
2.0480000000e+00,1.8068827034e-01
2.0520000000e+00,1.7997979219e-01
2.0560000000e+00,1.7927411077e-01
2.0600000000e+00,1.7857121546e-01
2.0640000000e+00,1.7787109566e-01
2.0680000000e+00,1.7717374083e-01
2.0720000000e+00,1.7647914045e-01
2.0760000000e+00,1.7578728404e-01
2.0800000000e+00,1.7509816115e-01
2.0840000000e+00,1.7441176135e-01
2.0880000000e+00,1.7372807428e-01
2.0920000000e+00,1.7304708957e-01
2.0960000000e+00,1.7236879693e-01
2.1000000000e+00,1.7169318607e-01
2.1040000000e+00,1.7102024674e-01
2.1080000000e+00,1.7034996874e-01
2.1120000000e+00,1.6968234189e-01
2.1160000000e+00,1.6901735604e-01
2.1200000000e+00,1.6835500108e-01
2.1240000000e+00,1.6769526695e-01
2.1280000000e+00,1.6703814359e-01
2.1320000000e+00,1.6638362100e-01
2.1360000000e+00,1.6573168921e-01
2.1400000000e+00,1.6508233828e-01
2.1440000000e+00,1.6443555829e-01
2.1480000000e+00,1.6379133939e-01
2.1520000000e+00,1.6314967173e-01
2.1560000000e+00,1.6251054550e-01
2.1600000000e+00,1.6187395093e-01
2.1640000000e+00,1.6123987829e-01
2.1680000000e+00,1.6060831787e-01
2.1720000000e+00,1.5997925999e-01
2.1760000000e+00,1.5935269503e-01
2.1800000000e+00,1.5872861337e-01
2.1840000000e+00,1.5810700545e-01
2.1880000000e+00,1.5748786172e-01
2.1920000000e+00,1.5687117269e-01
2.1960000000e+00,1.5625692888e-01
2.2000000000e+00,1.5564512085e-01
2.2040000000e+00,1.5503573919e-01
2.2080000000e+00,1.5442877455e-01
2.2120000000e+00,1.5382421756e-01
2.2160000000e+00,1.5322205894e-01
2.2200000000e+00,1.5262228940e-01
2.2240000000e+00,1.5202489970e-01
2.2280000000e+00,1.5142988065e-01
2.2320000000e+00,1.5083722305e-01
2.2360000000e+00,1.5024691776e-01
2.2400000000e+00,1.4965895569e-01
2.2440000000e+00,1.4907332774e-01
2.2480000000e+00,1.4849002487e-01
2.2520000000e+00,1.4790903807e-01
2.2560000000e+00,1.4733035835e-01
2.2600000000e+00,1.4675397678e-01
2.2640000000e+00,1.4617988442e-01
2.2680000000e+00,1.4560807240e-01
2.2720000000e+00,1.4503853187e-01
2.2760000000e+00,1.4447125400e-01
2.2800000000e+00,1.4390623000e-01
2.2840000000e+00,1.4334345111e-01
2.2880000000e+00,1.4278290863e-01
2.2920000000e+00,1.4222459383e-01
2.2960000000e+00,1.4166849807e-01
2.3000000000e+00,1.4111461271e-01
2.3040000000e+00,1.4056292916e-01
2.3080000000e+00,1.4001343884e-01
2.3120000000e+00,1.3946613322e-01
2.3160000000e+00,1.3892100379e-01
2.3200000000e+00,1.3837804208e-01
2.3240000000e+00,1.3783723965e-01
2.3280000000e+00,1.3729858808e-01
2.3320000000e+00,1.3676207899e-01
2.3360000000e+00,1.3622770403e-01
2.3400000000e+00,1.3569545488e-01
2.3440000000e+00,1.3516532325e-01
2.3480000000e+00,1.3463730089e-01
2.3520000000e+00,1.3411137955e-01
2.3560000000e+00,1.3358755106e-01
2.3600000000e+00,1.3306580723e-01
2.3640000000e+00,1.3254613993e-01
2.3680000000e+00,1.3202854106e-01
2.3720000000e+00,1.3151300254e-01
2.3760000000e+00,1.3099951632e-01
2.3800000000e+00,1.3048807437e-01
2.3840000000e+00,1.2997866874e-01
2.3880000000e+00,1.2947129143e-01
2.3920000000e+00,1.2896593455e-01
2.3960000000e+00,1.2846259017e-01
2.4000000000e+00,1.2796125044e-01
2.4040000000e+00,1.2746190752e-01
2.4080000000e+00,1.2696455360e-01
2.4120000000e+00,1.2646918089e-01
2.4160000000e+00,1.2597578166e-01
2.4200000000e+00,1.2548434816e-01
2.4240000000e+00,1.2499487273e-01
2.4280000000e+00,1.2450734768e-01
2.4320000000e+00,1.2402176539e-01
2.4360000000e+00,1.2353811824e-01
2.4400000000e+00,1.2305639867e-01
2.4440000000e+00,1.2257659912e-01
2.4480000000e+00,1.2209871208e-01
2.4520000000e+00,1.2162273005e-01
2.4560000000e+00,1.2114864556e-01
2.4600000000e+00,1.2067645118e-01
2.4640000000e+00,1.2020613952e-01
2.4680000000e+00,1.1973770319e-01
2.4720000000e+00,1.1927113483e-01
2.4760000000e+00,1.1880642714e-01
2.4800000000e+00,1.1834357280e-01
2.4840000000e+00,1.1788256455e-01
2.4880000000e+00,1.1742339517e-01
2.4920000000e+00,1.1696605743e-01
2.4960000000e+00,1.1651054415e-01
2.5000000000e+00,1.1605684818e-01
2.5040000000e+00,1.1560496238e-01
2.5080000000e+00,1.1515487966e-01
2.5120000000e+00,1.1470659294e-01
2.5160000000e+00,1.1426009518e-01
2.5200000000e+00,1.1381537935e-01
2.5240000000e+00,1.1337243846e-01
2.5280000000e+00,1.1293126554e-01
2.5320000000e+00,1.1249185366e-01
2.5360000000e+00,1.1205419591e-01
2.5400000000e+00,1.1161828539e-01
2.5440000000e+00,1.1118411524e-01
2.5480000000e+00,1.1075167864e-01
2.5520000000e+00,1.1032096878e-01
2.5560000000e+00,1.0989197887e-01
2.5600000000e+00,1.0946470216e-01
2.5640000000e+00,1.0903913194e-01
2.5680000000e+00,1.0861526150e-01
2.5720000000e+00,1.0819308413e-01
2.5760000000e+00,1.0777259322e-01
2.5800000000e+00,1.0735378213e-01
2.5840000000e+00,1.0693664426e-01
2.5880000000e+00,1.0652117306e-01
2.5920000000e+00,1.0610736196e-01
2.5960000000e+00,1.0569520442e-01
2.6000000000e+00,1.0528469398e-01
2.6040000000e+00,1.0487582415e-01
2.6080000000e+00,1.0446858850e-01
2.6120000000e+00,1.0406298059e-01
2.6160000000e+00,1.0365899402e-01
2.6200000000e+00,1.0325662244e-01
2.6240000000e+00,1.0285585950e-01
2.6280000000e+00,1.0245669887e-01
2.6320000000e+00,1.0205913425e-01
2.6360000000e+00,1.0166315938e-01
2.6400000000e+00,1.0126876802e-01
2.6440000000e+00,1.0087595391e-01
2.6480000000e+00,1.0048471088e-01
2.6520000000e+00,1.0009503278e-01
2.6560000000e+00,9.9706913414e-02
2.6600000000e+00,9.9320346670e-02
2.6640000000e+00,9.8935326459e-02
2.6680000000e+00,9.8551846679e-02
2.6720000000e+00,9.8169901307e-02
2.6760000000e+00,9.7789484305e-02
2.6800000000e+00,9.7410589650e-02
2.6840000000e+00,9.7033211380e-02
2.6880000000e+00,9.6657343522e-02
2.6920000000e+00,9.6282980132e-02
2.6960000000e+00,9.5910115324e-02
2.7000000000e+00,9.5538743196e-02
2.7040000000e+00,9.5168857871e-02
2.7080000000e+00,9.4800453524e-02
2.7120000000e+00,9.4433524338e-02
2.7160000000e+00,9.4068064502e-02
2.7200000000e+00,9.3704068256e-02
2.7240000000e+00,9.3341529847e-02
2.7280000000e+00,9.2980443522e-02
2.7320000000e+00,9.2620803617e-02
2.7360000000e+00,9.2262604433e-02
2.7400000000e+00,9.1905840285e-02
2.7440000000e+00,9.1550505585e-02
2.7480000000e+00,9.1196594685e-02
2.7520000000e+00,9.0844102007e-02
2.7560000000e+00,9.0493021975e-02
2.7600000000e+00,9.0143349023e-02
2.7640000000e+00,8.9795077656e-02
2.7680000000e+00,8.9448202355e-02
2.7720000000e+00,8.9102717640e-02
2.7760000000e+00,8.8758618050e-02
2.7800000000e+00,8.8415898156e-02
2.7840000000e+00,8.8074552532e-02
2.7880000000e+00,8.7734575765e-02
2.7920000000e+00,8.7395962511e-02
2.7960000000e+00,8.7058707427e-02
2.8000000000e+00,8.6722805144e-02
2.8040000000e+00,8.6388250374e-02
2.8080000000e+00,8.6055037827e-02
2.8120000000e+00,8.5723162242e-02
2.8160000000e+00,8.5392618384e-02
2.8200000000e+00,8.5063401001e-02
2.8240000000e+00,8.4735504885e-02
2.8280000000e+00,8.4408924894e-02
2.8320000000e+00,8.4083655838e-02
2.8360000000e+00,8.3759692568e-02
2.8400000000e+00,8.3437029997e-02
2.8440000000e+00,8.3115662985e-02
2.8480000000e+00,8.2795586482e-02
2.8520000000e+00,8.2476795423e-02
2.8560000000e+00,8.2159284763e-02
2.8600000000e+00,8.1843049493e-02
2.8640000000e+00,8.1528084596e-02
2.8680000000e+00,8.1214385115e-02
2.8720000000e+00,8.0901946094e-02
2.8760000000e+00,8.0590762588e-02
2.8800000000e+00,8.0280829669e-02
2.8840000000e+00,7.9972142451e-02
2.8880000000e+00,7.9664696057e-02
2.8920000000e+00,7.9358485632e-02
2.8960000000e+00,7.9053506323e-02
2.9000000000e+00,7.8749753325e-02
2.9040000000e+00,7.8447221837e-02
2.9080000000e+00,7.8145907064e-02
2.9120000000e+00,7.7845804287e-02
2.9160000000e+00,7.7546908721e-02
2.9200000000e+00,7.7249215652e-02
2.9240000000e+00,7.6952720403e-02
2.9280000000e+00,7.6657418264e-02
2.9320000000e+00,7.6363304575e-02
2.9360000000e+00,7.6070374702e-02
2.9400000000e+00,7.5778624022e-02
2.9440000000e+00,7.5488047903e-02
2.9480000000e+00,7.5198641778e-02
2.9520000000e+00,7.4910401073e-02
2.9560000000e+00,7.4623321244e-02
2.9600000000e+00,7.4337397746e-02
2.9640000000e+00,7.4052626057e-02
2.9680000000e+00,7.3769001717e-02
2.9720000000e+00,7.3486520219e-02
2.9760000000e+00,7.3205177086e-02
2.9800000000e+00,7.2924967901e-02
2.9840000000e+00,7.2645888276e-02
2.9880000000e+00,7.2367933785e-02
2.9920000000e+00,7.2091099987e-02
2.9960000000e+00,7.1815382576e-02
3.0000000000e+00,7.1540777192e-02
3.0040000000e+00,7.1267279493e-02
3.0080000000e+00,7.0994885167e-02
3.0120000000e+00,7.0723589904e-02
3.0160000000e+00,7.0453389447e-02
3.0200000000e+00,7.0184279531e-02
3.0240000000e+00,6.9916255923e-02
3.0280000000e+00,6.9649314352e-02
3.0320000000e+00,6.9383450639e-02
3.0360000000e+00,6.9118660634e-02
3.0400000000e+00,6.8854940102e-02
3.0440000000e+00,6.8592284894e-02
3.0480000000e+00,6.8330690920e-02
3.0520000000e+00,6.8070154002e-02
3.0560000000e+00,6.7810670046e-02
3.0600000000e+00,6.7552234998e-02
3.0640000000e+00,6.7294844742e-02
3.0680000000e+00,6.7038495256e-02
3.0720000000e+00,6.6783182494e-02
3.0760000000e+00,6.6528902426e-02
3.0800000000e+00,6.6275651067e-02
3.0840000000e+00,6.6023424425e-02
3.0880000000e+00,6.5772218529e-02
3.0920000000e+00,6.5522029405e-02
3.0960000000e+00,6.5272853144e-02
3.1000000000e+00,6.5024685816e-02
3.1040000000e+00,6.4777523511e-02
3.1080000000e+00,6.4531362348e-02
3.1120000000e+00,6.4286198443e-02
3.1160000000e+00,6.4042027966e-02
3.1200000000e+00,6.3798847072e-02
3.1240000000e+00,6.3556651931e-02
3.1280000000e+00,6.3315438731e-02
3.1320000000e+00,6.3075203665e-02
3.1360000000e+00,6.2835942977e-02
3.1400000000e+00,6.2597652937e-02
3.1440000000e+00,6.2360329775e-02
3.1480000000e+00,6.2123969751e-02
3.1520000000e+00,6.1888569168e-02
3.1560000000e+00,6.1654124332e-02
3.1600000000e+00,6.1420631559e-02
3.1640000000e+00,6.1188087190e-02
3.1680000000e+00,6.0956487569e-02
3.1720000000e+00,6.0725829052e-02
3.1760000000e+00,6.0496108056e-02
3.1800000000e+00,6.0267320958e-02
3.1840000000e+00,6.0039464163e-02
3.1880000000e+00,5.9812534124e-02
3.1920000000e+00,5.9586527238e-02
3.1960000000e+00,5.9361439971e-02
3.2000000000e+00,5.9137268873e-02
3.2040000000e+00,5.8914010338e-02
3.2080000000e+00,5.8691660921e-02
3.2120000000e+00,5.8470217169e-02
3.2160000000e+00,5.8249675525e-02
3.2200000000e+00,5.8030032587e-02
3.2240000000e+00,5.7811284916e-02
3.2280000000e+00,5.7593429142e-02
3.2320000000e+00,5.7376461783e-02
3.2360000000e+00,5.7160379479e-02
3.2400000000e+00,5.6945178854e-02
3.2440000000e+00,5.6730856464e-02
3.2480000000e+00,5.6517409096e-02
3.2520000000e+00,5.6304833385e-02
3.2560000000e+00,5.6093125932e-02
3.2600000000e+00,5.5882283477e-02
3.2640000000e+00,5.5672302756e-02
3.2680000000e+00,5.5463180467e-02
3.2720000000e+00,5.5254913334e-02
3.2760000000e+00,5.5047498109e-02
3.2800000000e+00,5.4840931619e-02
3.2840000000e+00,5.4635210563e-02
3.2880000000e+00,5.4430331740e-02
3.2920000000e+00,5.4226292072e-02
3.2960000000e+00,5.4023088223e-02
3.3000000000e+00,5.3820717143e-02
3.3040000000e+00,5.3619175662e-02
3.3080000000e+00,5.3418460567e-02
3.3120000000e+00,5.3218568827e-02
3.3160000000e+00,5.3019497278e-02
3.3200000000e+00,5.2821242840e-02
3.3240000000e+00,5.2623802467e-02
3.3280000000e+00,5.2427173090e-02
3.3320000000e+00,5.2231351611e-02
3.3360000000e+00,5.2036334982e-02
3.3400000000e+00,5.1842120209e-02
3.3440000000e+00,5.1648704293e-02
3.3480000000e+00,5.1456084167e-02
3.3520000000e+00,5.1264256896e-02
3.3560000000e+00,5.1073219571e-02
3.3600000000e+00,5.0882969096e-02
3.3640000000e+00,5.0693502588e-02
3.3680000000e+00,5.0504817179e-02
3.3720000000e+00,5.0316909859e-02
3.3760000000e+00,5.0129777712e-02
3.3800000000e+00,4.9943417881e-02
3.3840000000e+00,4.9757827529e-02
3.3880000000e+00,4.9573003738e-02
3.3920000000e+00,4.9388943598e-02
3.3960000000e+00,4.9205644389e-02
3.4000000000e+00,4.9023103248e-02
3.4040000000e+00,4.8841317228e-02
3.4080000000e+00,4.8660283688e-02
3.4120000000e+00,4.8479999805e-02
3.4160000000e+00,4.8300462752e-02
3.4200000000e+00,4.8121669804e-02
3.4240000000e+00,4.7943618175e-02
3.4280000000e+00,4.7766305120e-02
3.4320000000e+00,4.7589727939e-02
3.4360000000e+00,4.7413883953e-02
3.4400000000e+00,4.7238770395e-02
3.4440000000e+00,4.7064384567e-02
3.4480000000e+00,4.6890723877e-02
3.4520000000e+00,4.6717785614e-02
3.4560000000e+00,4.6545567111e-02
3.4600000000e+00,4.6374065748e-02
3.4640000000e+00,4.6203278812e-02
3.4680000000e+00,4.6033203799e-02
3.4720000000e+00,4.5863838114e-02
3.4760000000e+00,4.5695179097e-02
