N,residual
1.8000000000e-01,-3.0202063073e-11
1.8400000000e-01,-2.9760638398e-11
1.8800000000e-01,-3.0154101438e-11
1.9200000000e-01,-3.0259905692e-11
1.9600000000e-01,-3.0092373038e-11
2.0000000000e-01,-2.9893532094e-11
2.0400000000e-01,-2.9905078414e-11
2.0800000000e-01,-2.9913960198e-11
2.1200000000e-01,-3.0161872999e-11
2.1600000000e-01,-2.9981350735e-11
2.2000000000e-01,-2.9841795701e-11
2.2400000000e-01,-2.9984237315e-11
2.2800000000e-01,-2.9968916238e-11
2.3200000000e-01,-3.0037194954e-11
2.3600000000e-01,-3.0203728407e-11
2.4000000000e-01,-3.0028091125e-11
2.4400000000e-01,-2.9979685401e-11
2.4800000000e-01,-3.0072500046e-11
2.5200000000e-01,-2.9639068977e-11
2.5600000000e-01,-2.9830582449e-11
2.6000000000e-01,-2.9979574379e-11
2.6400000000e-01,-3.0099700510e-11
2.6800000000e-01,-2.9751201502e-11
2.7200000000e-01,-2.9858227002e-11
2.7600000000e-01,-2.9979685401e-11
2.8000000000e-01,-3.0130231643e-11
2.8400000000e-01,-3.0097146997e-11
2.8800000000e-01,-2.9894420273e-11
2.9200000000e-01,-2.9991453765e-11
2.9600000000e-01,-2.9947822000e-11
3.0000000000e-01,-3.0005220530e-11
3.0400000000e-01,-2.9950597558e-11
3.0800000000e-01,-3.0025981701e-11
3.1200000000e-01,-3.0018321162e-11
3.1600000000e-01,-2.9714231076e-11
3.2000000000e-01,-3.0037861087e-11
3.2400000000e-01,-2.9866997764e-11
3.2800000000e-01,-3.0124791550e-11
3.3200000000e-01,-2.9916735755e-11
3.3600000000e-01,-2.9939273283e-11
3.4000000000e-01,-2.9751645592e-11
3.4400000000e-01,-3.0050628652e-11
3.4800000000e-01,-2.9713675964e-11
3.5200000000e-01,-2.9664937173e-11
3.5600000000e-01,-2.9918068023e-11
3.6000000000e-01,-3.0033309173e-11
3.6400000000e-01,-2.9797275758e-11
3.6800000000e-01,-2.9906743748e-11
3.7200000000e-01,-3.0148661345e-11
3.7600000000e-01,-3.0082270008e-11
3.8000000000e-01,-2.9949598357e-11
3.8400000000e-01,-2.9765301335e-11
3.8800000000e-01,-2.9770408361e-11
3.9200000000e-01,-3.0207281121e-11
3.9600000000e-01,-2.9953040048e-11
4.0000000000e-01,-2.9704461113e-11
4.0400000000e-01,-2.9702906801e-11
4.0800000000e-01,-2.9962698989e-11
4.1200000000e-01,-2.9816371594e-11
4.1600000000e-01,-2.9960367520e-11
4.2000000000e-01,-2.9954261294e-11
4.2400000000e-01,-2.9812374791e-11
4.2800000000e-01,-2.9776403565e-11
4.3200000000e-01,-2.9860336426e-11
4.3600000000e-01,-2.9851787708e-11
4.4000000000e-01,-3.0219493574e-11
4.4400000000e-01,-2.9840907523e-11
4.4800000000e-01,-2.9639846133e-11
4.5200000000e-01,-2.9630964349e-11
4.5600000000e-01,-2.9828250980e-11
4.6000000000e-01,-2.9791280554e-11
4.6400000000e-01,-2.9762081688e-11
4.6800000000e-01,-2.9754643194e-11
4.7200000000e-01,-3.0010660623e-11
4.7600000000e-01,-2.9862667894e-11
4.8000000000e-01,-2.9779734234e-11
4.8400000000e-01,-3.0003222129e-11
4.8800000000e-01,-2.9865332429e-11
4.9200000000e-01,-2.9608093755e-11
4.9600000000e-01,-3.0155322683e-11
5.0000000000e-01,-2.9702018622e-11
5.0400000000e-01,-3.0081825919e-11
5.0800000000e-01,-2.9944491331e-11
5.1200000000e-01,-2.9759417153e-11
5.1600000000e-01,-2.9768298937e-11
5.2000000000e-01,-2.9757751818e-11
5.2400000000e-01,-2.9742097674e-11
5.2800000000e-01,-2.9963365122e-11
5.3200000000e-01,-2.9980795624e-11
5.3600000000e-01,-2.9809044122e-11
5.4000000000e-01,-2.9689806169e-11
5.4400000000e-01,-2.9864111184e-11
5.4800000000e-01,-2.9664826151e-11
5.5200000000e-01,-3.0015434582e-11
5.5600000000e-01,-2.9566349369e-11
5.6000000000e-01,-2.9695801373e-11
5.6400000000e-01,-2.9735991447e-11
5.6800000000e-01,-2.9928615142e-11
5.7200000000e-01,-2.9605873308e-11
5.7600000000e-01,-2.9691582526e-11
5.8000000000e-01,-2.9972357929e-11
5.8400000000e-01,-2.9553692826e-11
5.8800000000e-01,-2.9813818081e-11
5.9200000000e-01,-2.9857227801e-11
5.9600000000e-01,-2.9925950606e-11
6.0000000000e-01,-2.9806601631e-11
6.0400000000e-01,-2.9741209495e-11
6.0800000000e-01,-2.9744096075e-11
6.1200000000e-01,-2.9601543439e-11
6.1600000000e-01,-3.0010660623e-11
6.2000000000e-01,-2.9848568062e-11
6.2400000000e-01,-2.9811375590e-11
6.2800000000e-01,-2.9686697545e-11
6.3200000000e-01,-2.9943270086e-11
6.3600000000e-01,-2.9458213646e-11
6.4000000000e-01,-2.9610092156e-11
6.4400000000e-01,-2.9958813208e-11
6.4800000000e-01,-2.9836577653e-11
6.5200000000e-01,-2.9484414910e-11
6.5600000000e-01,-2.9826807690e-11
6.6000000000e-01,-2.9740543361e-11
6.6400000000e-01,-2.9695024217e-11
6.6800000000e-01,-2.9704572135e-11
6.7200000000e-01,-2.9783508992e-11
6.7600000000e-01,-2.9945490532e-11
6.8000000000e-01,-2.9978131089e-11
6.8400000000e-01,-2.9440672122e-11
6.8800000000e-01,-2.9711677563e-11
6.9200000000e-01,-2.9668267842e-11
6.9600000000e-01,-3.0007551999e-11
7.0000000000e-01,-2.9605984331e-11
7.0400000000e-01,-2.9842794902e-11
7.0800000000e-01,-2.9594771078e-11
7.1200000000e-01,-2.9786395572e-11
7.1600000000e-01,-2.9749203101e-11
7.2000000000e-01,-2.9725222284e-11
7.2400000000e-01,-2.9728441930e-11
7.2800000000e-01,-2.9773183918e-11
7.3200000000e-01,-2.9646396449e-11
7.3600000000e-01,-2.9589775075e-11
7.4000000000e-01,-2.9617641673e-11
7.4400000000e-01,-2.9743651986e-11
7.4800000000e-01,-2.9755420350e-11
7.5200000000e-01,-2.9666935575e-11
7.5600000000e-01,-2.9719560146e-11
7.6000000000e-01,-2.9700575332e-11
7.6400000000e-01,-2.9623969944e-11
7.6800000000e-01,-2.9731439533e-11
7.7200000000e-01,-2.9582558625e-11
7.7600000000e-01,-2.9419022773e-11
7.8000000000e-01,-2.9936608748e-11
7.8400000000e-01,-2.9558688830e-11
7.8800000000e-01,-2.9663493883e-11
7.9200000000e-01,-2.9582891692e-11
7.9600000000e-01,-2.9558910875e-11
8.0000000000e-01,-2.9605540242e-11
8.0400000000e-01,-2.9509394928e-11
8.0800000000e-01,-2.9512503552e-11
8.1200000000e-01,-2.9629187992e-11
8.1600000000e-01,-2.9873103990e-11
8.2000000000e-01,-2.9804159141e-11
8.2400000000e-01,-2.9436675320e-11
8.2800000000e-01,-2.9921509714e-11
8.3200000000e-01,-2.9453994799e-11
8.3600000000e-01,-2.9640068178e-11
8.4000000000e-01,-2.9583890893e-11
8.4400000000e-01,-2.9527824630e-11
8.4800000000e-01,-2.9485858200e-11
8.5200000000e-01,-2.9699687154e-11
8.5600000000e-01,-2.9728219886e-11
8.6000000000e-01,-2.9813485014e-11
8.6400000000e-01,-2.9515057065e-11
8.6800000000e-01,-2.9301672200e-11
8.7200000000e-01,-2.9642732713e-11
8.7600000000e-01,-2.9642066579e-11
8.8000000000e-01,-2.9542035485e-11
8.8400000000e-01,-2.9356961306e-11
8.8800000000e-01,-2.9782287747e-11
8.9200000000e-01,-2.9468760765e-11
8.9600000000e-01,-2.9567237547e-11
9.0000000000e-01,-2.9637292620e-11
9.0400000000e-01,-2.9692914794e-11
9.0800000000e-01,-2.9521052269e-11
9.1200000000e-01,-2.9363400600e-11
9.1600000000e-01,-2.9688362879e-11
9.2000000000e-01,-2.9828806092e-11
9.2400000000e-01,-2.9798719048e-11
9.2800000000e-01,-2.9157010140e-11
9.3200000000e-01,-2.9509950039e-11
9.3600000000e-01,-2.9507618571e-11
9.4000000000e-01,-2.9846125571e-11
9.4400000000e-01,-2.9630298215e-11
9.4800000000e-01,-2.9555913272e-11
9.5200000000e-01,-2.9410585078e-11
9.5600000000e-01,-2.9890423470e-11
9.6000000000e-01,-2.9417468461e-11
9.6400000000e-01,-2.9370617050e-11
9.6800000000e-01,-2.9536817436e-11
9.7200000000e-01,-2.9475311081e-11
9.7600000000e-01,-2.9427460468e-11
9.8000000000e-01,-2.9635294219e-11
9.8400000000e-01,-2.9430347048e-11
9.8800000000e-01,-2.9736435536e-11
9.9200000000e-01,-2.9431346249e-11
9.9600000000e-01,-2.9438229632e-11
1.0000000000e+00,-2.9316660211e-11
1.0040000000e+00,-2.9762747822e-11
1.0080000000e+00,-2.9654279032e-11
1.0120000000e+00,-2.9687363678e-11
1.0160000000e+00,-2.9421243219e-11
1.0200000000e+00,-2.9552360559e-11
1.0240000000e+00,-2.9412583480e-11
1.0280000000e+00,-2.9698687953e-11
1.0320000000e+00,-2.9514835020e-11
1.0360000000e+00,-2.9330093909e-11
1.0400000000e+00,-2.9613533847e-11
1.0440000000e+00,-2.9469648943e-11
1.0480000000e+00,-2.9367508425e-11
1.0520000000e+00,-2.9775848454e-11
1.0560000000e+00,-2.9344748853e-11
1.0600000000e+00,-2.9452440486e-11
1.0640000000e+00,-2.9431124204e-11
1.0680000000e+00,-2.9749536168e-11
1.0720000000e+00,-2.9285129877e-11
1.0760000000e+00,-2.9416469260e-11
1.0800000000e+00,-2.9475089036e-11
1.0840000000e+00,-2.9703017823e-11
1.0880000000e+00,-2.9432123405e-11
1.0920000000e+00,-2.9131141943e-11
1.0960000000e+00,-2.9496516341e-11
1.1000000000e+00,-2.9633073773e-11
1.1040000000e+00,-2.9554469982e-11
1.1080000000e+00,-2.9275359914e-11
1.1120000000e+00,-2.9491520337e-11
1.1160000000e+00,-2.9762858844e-11
1.1200000000e+00,-2.9648616895e-11
1.1240000000e+00,-2.9390156975e-11
1.1280000000e+00,-2.9456215245e-11
1.1320000000e+00,-2.9634072973e-11
1.1360000000e+00,-2.9482971620e-11
1.1400000000e+00,-2.9471314278e-11
1.1440000000e+00,-2.9386382217e-11
1.1480000000e+00,-2.9469870988e-11
1.1520000000e+00,-2.9052982242e-11
1.1560000000e+00,-2.9514946043e-11
1.1600000000e+00,-2.9505176080e-11
1.1640000000e+00,-2.9492408515e-11
1.1680000000e+00,-2.9491298292e-11
1.1720000000e+00,-2.9288460546e-11
1.1760000000e+00,-2.9579672045e-11
1.1800000000e+00,-2.9243052424e-11
1.1840000000e+00,-2.9428792736e-11
1.1880000000e+00,-2.9469093832e-11
1.1920000000e+00,-2.9378277588e-11
1.1960000000e+00,-2.9625080167e-11
1.2000000000e+00,-2.9314328742e-11
1.2040000000e+00,-2.9142133151e-11
1.2080000000e+00,-2.9349855879e-11
1.2120000000e+00,-2.9724445127e-11
1.2160000000e+00,-2.9370395005e-11
1.2200000000e+00,-2.9438895766e-11
1.2240000000e+00,-2.9488855802e-11
1.2280000000e+00,-2.9307556382e-11
1.2320000000e+00,-2.9363733667e-11
1.2360000000e+00,-2.9443669725e-11
1.2400000000e+00,-2.9562019499e-11
1.2440000000e+00,-2.9505398125e-11
1.2480000000e+00,-2.9515168087e-11
1.2520000000e+00,-2.9150903913e-11
1.2560000000e+00,-2.9563129722e-11
1.2600000000e+00,-2.9629632081e-11
1.2640000000e+00,-2.9364399801e-11
1.2680000000e+00,-2.9463209650e-11
1.2720000000e+00,-2.9258262479e-11
1.2760000000e+00,-2.9446334260e-11
1.2800000000e+00,-2.9813373992e-11
1.2840000000e+00,-2.9236835175e-11
1.2880000000e+00,-2.9095614806e-11
1.2920000000e+00,-2.9403035562e-11
1.2960000000e+00,-2.9491298292e-11
1.3000000000e+00,-2.9147351199e-11
1.3040000000e+00,-2.9294677795e-11
1.3080000000e+00,-2.9265145862e-11
1.3120000000e+00,-2.9527824630e-11
1.3160000000e+00,-2.9414581881e-11
1.3200000000e+00,-2.9166780102e-11
1.3240000000e+00,-2.9253155454e-11
1.3280000000e+00,-2.9460656137e-11
1.3320000000e+00,-2.9348856678e-11
1.3360000000e+00,-2.9158453430e-11
1.3400000000e+00,-2.9131475010e-11
1.3440000000e+00,-2.9281910230e-11
1.3480000000e+00,-2.9169333615e-11
1.3520000000e+00,-2.9262148260e-11
1.3560000000e+00,-2.9346969299e-11
1.3600000000e+00,-2.9438451676e-11
1.3640000000e+00,-2.9322877459e-11
1.3680000000e+00,-2.9469315876e-11
1.3720000000e+00,-2.9209301644e-11
1.3760000000e+00,-2.9466651341e-11
1.3800000000e+00,-2.9118818468e-11
1.3840000000e+00,-2.9316660211e-11
1.3880000000e+00,-2.9391711287e-11
1.3920000000e+00,-2.9130919899e-11
1.3960000000e+00,-2.9230728948e-11
1.4000000000e+00,-2.9250046829e-11
1.4040000000e+00,-2.9430569093e-11
1.4080000000e+00,-2.9331537199e-11
1.4120000000e+00,-2.9194313633e-11
1.4160000000e+00,-2.9260593948e-11
1.4200000000e+00,-2.9316993277e-11
1.4240000000e+00,-2.9604541041e-11
1.4280000000e+00,-2.9228064413e-11
1.4320000000e+00,-2.9338753649e-11
1.4360000000e+00,-2.9268476531e-11
1.4400000000e+00,-2.9258262479e-11
1.4440000000e+00,-2.9095059695e-11
1.4480000000e+00,-2.9247604338e-11
1.4520000000e+00,-2.9502844612e-11
1.4560000000e+00,-2.9419688907e-11
1.4600000000e+00,-2.9239832777e-11
1.4640000000e+00,-2.9431679316e-11
1.4680000000e+00,-2.9100388765e-11
1.4720000000e+00,-2.9396485246e-11
1.4760000000e+00,-2.9197422258e-11
1.4800000000e+00,-2.9198976570e-11
1.4840000000e+00,-2.9415136993e-11
1.4880000000e+00,-2.9178437444e-11
1.4920000000e+00,-2.9184654693e-11
1.4960000000e+00,-2.9220403874e-11
1.5000000000e+00,-2.9072300123e-11
1.5040000000e+00,-2.9436786342e-11
1.5080000000e+00,-2.9190982964e-11
1.5120000000e+00,-2.9258373502e-11
1.5160000000e+00,-2.9197866347e-11
1.5200000000e+00,-2.9478863794e-11
1.5240000000e+00,-2.8977820143e-11
1.5280000000e+00,-2.9301339133e-11
1.5320000000e+00,-2.9098168319e-11
1.5360000000e+00,-2.9520164091e-11
1.5400000000e+00,-2.9216407071e-11
1.5440000000e+00,-2.8883007097e-11
1.5480000000e+00,-2.9216740138e-11
1.5520000000e+00,-2.9321767236e-11
1.5560000000e+00,-2.9212077202e-11
1.5600000000e+00,-2.9129365586e-11
1.5640000000e+00,-2.9314328742e-11
1.5680000000e+00,-2.8872459978e-11
1.5720000000e+00,-2.8953617282e-11
1.5760000000e+00,-2.9345414987e-11
1.5800000000e+00,-2.9151681069e-11
1.5840000000e+00,-2.9523605782e-11
1.5880000000e+00,-2.9110935884e-11
1.5920000000e+00,-2.9291902237e-11
1.5960000000e+00,-2.9398039558e-11
1.6000000000e+00,-2.9216629116e-11
1.6040000000e+00,-2.8761659721e-11
1.6080000000e+00,-2.9183322425e-11
1.6120000000e+00,-2.9132030122e-11
1.6160000000e+00,-2.9303559579e-11
1.6200000000e+00,-2.9257152256e-11
1.6240000000e+00,-2.9234503707e-11
1.6280000000e+00,-2.9022229064e-11
1.6320000000e+00,-2.9088731424e-11
1.6360000000e+00,-2.9220625919e-11
1.6400000000e+00,-2.9204860752e-11
1.6440000000e+00,-2.9282798408e-11
1.6480000000e+00,-2.9468427698e-11
1.6520000000e+00,-2.9093283338e-11
1.6560000000e+00,-2.9308555582e-11
1.6600000000e+00,-2.9218405473e-11
1.6640000000e+00,-2.9292235304e-11
1.6680000000e+00,-2.9088620401e-11
1.6720000000e+00,-2.9304003668e-11
1.6760000000e+00,-2.9270252888e-11
1.6800000000e+00,-2.9455771156e-11
1.6840000000e+00,-2.9192759321e-11
1.6880000000e+00,-2.8949953546e-11
1.6920000000e+00,-2.8968716315e-11
1.6960000000e+00,-2.9035662763e-11
1.7000000000e+00,-2.9164448634e-11
1.7040000000e+00,-2.9369395804e-11
1.7080000000e+00,-2.8982372058e-11
1.7120000000e+00,-2.8926527840e-11
1.7160000000e+00,-2.9216185027e-11
1.7200000000e+00,-2.9410252012e-11
1.7240000000e+00,-2.9296010062e-11
1.7280000000e+00,-2.9113822464e-11
1.7320000000e+00,-2.8878344160e-11
1.7360000000e+00,-2.9285684988e-11
1.7400000000e+00,-2.9212632313e-11
1.7440000000e+00,-2.9127922296e-11
1.7480000000e+00,-2.8818503139e-11
1.7520000000e+00,-2.8980151612e-11
1.7560000000e+00,-2.9172109173e-11
1.7600000000e+00,-2.8953617282e-11
1.7640000000e+00,-2.8793412099e-11
1.7680000000e+00,-2.9160229786e-11
1.7720000000e+00,-2.9158564452e-11
1.7760000000e+00,-2.9029778581e-11
1.7800000000e+00,-2.8787527917e-11
1.7840000000e+00,-2.9355962106e-11
1.7880000000e+00,-2.9156455028e-11
1.7920000000e+00,-2.9113156330e-11
1.7960000000e+00,-2.9240054822e-11
1.8000000000e+00,-2.8868352153e-11
1.8040000000e+00,-2.8922197970e-11
1.8080000000e+00,-2.9187874340e-11
1.8120000000e+00,-2.9224622722e-11
1.8160000000e+00,-2.8819058251e-11
1.8200000000e+00,-2.9121705047e-11
1.8240000000e+00,-2.8782642936e-11
1.8280000000e+00,-2.8952396036e-11
1.8320000000e+00,-2.9190538875e-11
1.8360000000e+00,-2.9055979844e-11
1.8400000000e+00,-2.9017455105e-11
1.8440000000e+00,-2.9088953468e-11
1.8480000000e+00,-2.9057090067e-11
1.8520000000e+00,-2.8935520646e-11
1.8560000000e+00,-2.8965940757e-11
1.8600000000e+00,-2.9162006143e-11
1.8640000000e+00,-2.8855917655e-11
1.8680000000e+00,-2.9197866347e-11
1.8720000000e+00,-2.9065638785e-11
1.8760000000e+00,-2.9154678671e-11
1.8800000000e+00,-2.9024560533e-11
1.8840000000e+00,-2.8916313788e-11
1.8880000000e+00,-2.9071300922e-11
1.8920000000e+00,-2.9276137070e-11
1.8960000000e+00,-2.9090396758e-11
1.9000000000e+00,-2.8754443271e-11
1.9040000000e+00,-2.8965385646e-11
1.9080000000e+00,-2.9054425532e-11
1.9120000000e+00,-2.9035218674e-11
1.9160000000e+00,-2.9149793690e-11
1.9200000000e+00,-2.8956725906e-11
1.9240000000e+00,-2.9152458225e-11
1.9280000000e+00,-2.8841484756e-11
1.9320000000e+00,-2.8946622876e-11
1.9360000000e+00,-2.9254820788e-11
1.9400000000e+00,-2.8870572599e-11
1.9440000000e+00,-2.8717028755e-11
1.9480000000e+00,-2.9035884808e-11
1.9520000000e+00,-2.8930968732e-11
1.9560000000e+00,-2.9098723431e-11
1.9600000000e+00,-2.8643643013e-11
1.9640000000e+00,-2.8943625274e-11
1.9680000000e+00,-2.9103164323e-11
1.9720000000e+00,-2.9136248969e-11
1.9760000000e+00,-2.8602120672e-11
1.9800000000e+00,-2.8878677227e-11
1.9840000000e+00,-2.9070412744e-11
1.9880000000e+00,-2.8963609289e-11
1.9920000000e+00,-2.8799962415e-11
1.9960000000e+00,-2.8820834608e-11
2.0000000000e+00,-2.9266922219e-11
2.0040000000e+00,-2.9016011815e-11
2.0080000000e+00,-2.8990587708e-11
2.0120000000e+00,-2.8977931166e-11
2.0160000000e+00,-2.8764324256e-11
2.0200000000e+00,-2.9273250490e-11
2.0240000000e+00,-2.8926416817e-11
2.0280000000e+00,-2.8875346558e-11
2.0320000000e+00,-2.8906321781e-11
2.0360000000e+00,-2.9032998228e-11
2.0400000000e+00,-2.8814617359e-11
2.0440000000e+00,-2.8947289010e-11
2.0480000000e+00,-2.8990254641e-11
2.0520000000e+00,-2.8956836928e-11
2.0560000000e+00,-2.8861690815e-11
2.0600000000e+00,-2.8718472045e-11
2.0640000000e+00,-2.8767876969e-11
2.0680000000e+00,-2.8797186857e-11
2.0720000000e+00,-2.9047098060e-11
2.0760000000e+00,-2.9077185104e-11
2.0800000000e+00,-2.8900770666e-11
2.0840000000e+00,-2.8987257039e-11
2.0880000000e+00,-2.8894886483e-11
2.0920000000e+00,-2.8865687618e-11
2.0960000000e+00,-2.8912983119e-11
2.1000000000e+00,-2.9050761796e-11
2.1040000000e+00,-2.8838265109e-11
2.1080000000e+00,-2.8971602895e-11
2.1120000000e+00,-2.9009683544e-11
2.1160000000e+00,-2.9193869544e-11
2.1200000000e+00,-2.8628321935e-11
2.1240000000e+00,-2.8918645256e-11
2.1280000000e+00,-2.8714586264e-11
2.1320000000e+00,-2.8939628471e-11
2.1360000000e+00,-2.8924973527e-11
2.1400000000e+00,-2.8912316985e-11
2.1440000000e+00,-2.9142688263e-11
2.1480000000e+00,-2.8720581469e-11
2.1520000000e+00,-2.8796520724e-11
2.1560000000e+00,-2.8930080553e-11
2.1600000000e+00,-2.8907209959e-11
2.1640000000e+00,-2.8741897751e-11
2.1680000000e+00,-2.8902880089e-11
2.1720000000e+00,-2.8721691692e-11
2.1760000000e+00,-2.8894442394e-11
2.1800000000e+00,-2.8980373656e-11
2.1840000000e+00,-2.8538393870e-11
2.1880000000e+00,-2.8719360223e-11
2.1920000000e+00,-2.8854807432e-11
2.1960000000e+00,-2.8958724307e-11
2.2000000000e+00,-2.8590019241e-11
2.2040000000e+00,-2.8899549420e-11
2.2080000000e+00,-2.8764435278e-11
2.2120000000e+00,-2.8653079909e-11
2.2160000000e+00,-2.8806512731e-11
2.2200000000e+00,-2.8784308270e-11
2.2240000000e+00,-2.8827495946e-11
2.2280000000e+00,-2.8949731501e-11
2.2320000000e+00,-2.8709923328e-11
2.2360000000e+00,-2.9031888005e-11
2.2400000000e+00,-2.8792412898e-11
2.2440000000e+00,-2.8914981520e-11
2.2480000000e+00,-2.8503421845e-11
2.2520000000e+00,-2.8708924127e-11
2.2560000000e+00,-2.8635649407e-11
2.2600000000e+00,-2.8979374456e-11
2.2640000000e+00,-2.8617219705e-11
2.2680000000e+00,-2.8927416018e-11
2.2720000000e+00,-2.8559377085e-11
2.2760000000e+00,-2.8891333770e-11
2.2800000000e+00,-2.8799740370e-11
2.2840000000e+00,-2.8526625506e-11
2.2880000000e+00,-2.8767099813e-11
2.2920000000e+00,-2.8853364142e-11
2.2960000000e+00,-2.8798741170e-11
2.3000000000e+00,-2.8617885839e-11
2.3040000000e+00,-2.8551161435e-11
2.3080000000e+00,-2.8840263511e-11
2.3120000000e+00,-2.9043767391e-11
2.3160000000e+00,-2.8721247602e-11
2.3200000000e+00,-2.8568480914e-11
2.3240000000e+00,-2.8826829812e-11
2.3280000000e+00,-2.9054869621e-11
2.3320000000e+00,-2.8584468126e-11
2.3360000000e+00,-2.8793856188e-11
2.3400000000e+00,-2.8787527917e-11
2.3440000000e+00,-2.8805846597e-11
2.3480000000e+00,-2.8408719821e-11
2.3520000000e+00,-2.8746671710e-11
2.3560000000e+00,-2.8696156562e-11
2.3600000000e+00,-2.8726243606e-11
2.3640000000e+00,-2.8850255518e-11
2.3680000000e+00,-2.8855140499e-11
2.3720000000e+00,-2.8754554293e-11
2.3760000000e+00,-2.8789193252e-11
2.3800000000e+00,-2.8973379251e-11
2.3840000000e+00,-2.8638647009e-11
2.3880000000e+00,-2.8708146971e-11
2.3920000000e+00,-2.8741120595e-11
2.3960000000e+00,-2.8751223624e-11
2.4000000000e+00,-2.8752111803e-11
2.4040000000e+00,-2.8758107007e-11
2.4080000000e+00,-2.8782531913e-11
2.4120000000e+00,-2.8611668590e-11
2.4160000000e+00,-2.8714586264e-11
2.4200000000e+00,-2.8649860262e-11
2.4240000000e+00,-2.8886226744e-11
2.4280000000e+00,-2.8755220427e-11
2.4320000000e+00,-2.8725244405e-11
2.4360000000e+00,-2.8810620556e-11
2.4400000000e+00,-2.8797297880e-11
2.4440000000e+00,-2.8699265187e-11
2.4480000000e+00,-2.8530178220e-11
2.4520000000e+00,-2.8531066398e-11
2.4560000000e+00,-2.8943292207e-11
2.4600000000e+00,-2.8871016688e-11
2.4640000000e+00,-2.8782976003e-11
2.4680000000e+00,-2.8692825893e-11
2.4720000000e+00,-2.8613889036e-11
2.4760000000e+00,-2.8560487308e-11
2.4800000000e+00,-2.8773650129e-11
2.4840000000e+00,-2.8585245282e-11
2.4880000000e+00,-2.8917757078e-11
2.4920000000e+00,-2.8648972084e-11
2.4960000000e+00,-2.8474334002e-11
2.5000000000e+00,-2.8634872251e-11
2.5040000000e+00,-2.8689828291e-11
2.5080000000e+00,-2.8652857864e-11
2.5120000000e+00,-2.8764990390e-11
2.5160000000e+00,-2.8585467327e-11
2.5200000000e+00,-2.8582691769e-11
2.5240000000e+00,-2.8770652527e-11
2.5280000000e+00,-2.8707924926e-11
2.5320000000e+00,-2.8635871452e-11
2.5360000000e+00,-2.8795521523e-11
2.5400000000e+00,-2.8518409856e-11
2.5440000000e+00,-2.8500979354e-11
2.5480000000e+00,-2.8756219628e-11
2.5520000000e+00,-2.8843705202e-11
2.5560000000e+00,-2.8322011403e-11
2.5600000000e+00,-2.8796742768e-11
2.5640000000e+00,-2.8689939313e-11
2.5680000000e+00,-2.8697710874e-11
2.5720000000e+00,-2.8606006452e-11
2.5760000000e+00,-2.8656188533e-11
2.5800000000e+00,-2.8634539184e-11
2.5840000000e+00,-2.8782087824e-11
2.5880000000e+00,-2.8658408979e-11
2.5920000000e+00,-2.8731239610e-11
2.5960000000e+00,-2.8559821175e-11
2.6000000000e+00,-2.8385183093e-11
2.6040000000e+00,-2.8676061525e-11
2.6080000000e+00,-2.8763991189e-11
2.6120000000e+00,-2.8662627827e-11
2.6160000000e+00,-2.8613000858e-11
2.6200000000e+00,-2.8401725416e-11
2.6240000000e+00,-2.8496871529e-11
2.6280000000e+00,-2.8685054332e-11
2.6320000000e+00,-2.8752555892e-11
2.6360000000e+00,-2.8485991344e-11
2.6400000000e+00,-2.8808178065e-11
2.6440000000e+00,-2.8596236490e-11
2.6480000000e+00,-2.8545943387e-11
2.6520000000e+00,-2.8216207149e-11
2.6560000000e+00,-2.8530178220e-11
2.6600000000e+00,-2.8819391318e-11
2.6640000000e+00,-2.8643420968e-11
2.6680000000e+00,-2.8470004132e-11
2.6720000000e+00,-2.8767876969e-11
2.6760000000e+00,-2.8413826847e-11
2.6800000000e+00,-2.8558710952e-11
2.6840000000e+00,-2.8533730934e-11
2.6880000000e+00,-2.8352875603e-11
2.6920000000e+00,-2.8484548054e-11
2.6960000000e+00,-2.8487656678e-11
2.7000000000e+00,-2.8603230895e-11
2.7040000000e+00,-2.8617552772e-11
2.7080000000e+00,-2.8544278052e-11
2.7120000000e+00,-2.8625102289e-11
2.7160000000e+00,-2.8418267739e-11
2.7200000000e+00,-2.8619884240e-11
2.7240000000e+00,-2.8561153442e-11
2.7280000000e+00,-2.8711144573e-11
2.7320000000e+00,-2.8401392349e-11
2.7360000000e+00,-2.8554381082e-11
2.7400000000e+00,-2.8502644689e-11
2.7440000000e+00,-2.8713587064e-11
2.7480000000e+00,-2.8519742123e-11
2.7520000000e+00,-2.8616220504e-11
2.7560000000e+00,-2.8562596732e-11
2.7600000000e+00,-2.8371860417e-11
2.7640000000e+00,-2.8513080785e-11
2.7680000000e+00,-2.8317126421e-11
2.7720000000e+00,-2.8253399620e-11
2.7760000000e+00,-2.8334556923e-11
2.7800000000e+00,-2.8347546532e-11
2.7840000000e+00,-2.8533397867e-11
2.7880000000e+00,-2.8451019318e-11
2.7920000000e+00,-2.8795854590e-11
2.7960000000e+00,-2.8445024114e-11
2.8000000000e+00,-2.8321678336e-11
2.8040000000e+00,-2.8666846674e-11
2.8080000000e+00,-2.8812063846e-11
2.8120000000e+00,-2.8543611919e-11
2.8160000000e+00,-2.8329893986e-11
2.8200000000e+00,-2.8412272535e-11
2.8240000000e+00,-2.8348989822e-11
2.8280000000e+00,-2.8382074468e-11
2.8320000000e+00,-2.8524183016e-11
2.8360000000e+00,-2.8334889990e-11
2.8400000000e+00,-2.8509639094e-11
