N,H_over_H0
6.8000000000e-01,8.5158944105e-01
6.8400000000e-01,8.5130139856e-01
6.8800000000e-01,8.5101669210e-01
6.9200000000e-01,8.5073528409e-01
6.9600000000e-01,8.5045713735e-01
7.0000000000e-01,8.5018221507e-01
7.0400000000e-01,8.4991048086e-01
7.0800000000e-01,8.4964189870e-01
7.1200000000e-01,8.4937643297e-01
7.1600000000e-01,8.4911404841e-01
7.2000000000e-01,8.4885471017e-01
7.2400000000e-01,8.4859838374e-01
7.2800000000e-01,8.4834503501e-01
7.3200000000e-01,8.4809463021e-01
7.3600000000e-01,8.4784713596e-01
7.4000000000e-01,8.4760251922e-01
7.4400000000e-01,8.4736074731e-01
7.4800000000e-01,8.4712178793e-01
7.5200000000e-01,8.4688560908e-01
7.5600000000e-01,8.4665217914e-01
7.6000000000e-01,8.4642146684e-01
7.6400000000e-01,8.4619344122e-01
7.6800000000e-01,8.4596807169e-01
7.7200000000e-01,8.4574532796e-01
7.7600000000e-01,8.4552518009e-01
7.8000000000e-01,8.4530759847e-01
7.8400000000e-01,8.4509255380e-01
7.8800000000e-01,8.4488001710e-01
7.9200000000e-01,8.4466995972e-01
7.9600000000e-01,8.4446235331e-01
8.0000000000e-01,8.4425716984e-01
8.0400000000e-01,8.4405438159e-01
8.0800000000e-01,8.4385396114e-01
8.1200000000e-01,8.4365588136e-01
8.1600000000e-01,8.4346011543e-01
8.2000000000e-01,8.4326663684e-01
8.2400000000e-01,8.4307541934e-01
8.2800000000e-01,8.4288643699e-01
8.3200000000e-01,8.4269966413e-01
8.3600000000e-01,8.4251507540e-01
8.4000000000e-01,8.4233264569e-01
8.4400000000e-01,8.4215235020e-01
8.4800000000e-01,8.4197416438e-01
8.5200000000e-01,8.4179806396e-01
8.5600000000e-01,8.4162402495e-01
8.6000000000e-01,8.4145202361e-01
8.6400000000e-01,8.4128203648e-01
8.6800000000e-01,8.4111404036e-01
8.7200000000e-01,8.4094801228e-01
8.7600000000e-01,8.4078392956e-01
8.8000000000e-01,8.4062176977e-01
8.8400000000e-01,8.4046151070e-01
8.8800000000e-01,8.4030313043e-01
8.9200000000e-01,8.4014660725e-01
8.9600000000e-01,8.3999191971e-01
9.0000000000e-01,8.3983904660e-01
9.0400000000e-01,8.3968796695e-01
9.0800000000e-01,8.3953866001e-01
9.1200000000e-01,8.3939110528e-01
9.1600000000e-01,8.3924528249e-01
9.2000000000e-01,8.3910117157e-01
9.2400000000e-01,8.3895875272e-01
9.2800000000e-01,8.3881800633e-01
9.3200000000e-01,8.3867891302e-01
9.3600000000e-01,8.3854145363e-01
9.4000000000e-01,8.3840560921e-01
9.4400000000e-01,8.3827136104e-01
9.4800000000e-01,8.3813869060e-01
9.5200000000e-01,8.3800757956e-01
9.5600000000e-01,8.3787800984e-01
9.6000000000e-01,8.3774996353e-01
9.6400000000e-01,8.3762342294e-01
9.6800000000e-01,8.3749837056e-01
9.7200000000e-01,8.3737478912e-01
9.7600000000e-01,8.3725266149e-01
9.8000000000e-01,8.3713197078e-01
9.8400000000e-01,8.3701270026e-01
9.8800000000e-01,8.3689483342e-01
9.9200000000e-01,8.3677835392e-01
9.9600000000e-01,8.3666324561e-01
1.0000000000e+00,8.3654949251e-01
1.0040000000e+00,8.3643707884e-01
1.0080000000e+00,8.3632598900e-01
1.0120000000e+00,8.3621620756e-01
1.0160000000e+00,8.3610771926e-01
1.0200000000e+00,8.3600050903e-01
1.0240000000e+00,8.3589456195e-01
1.0280000000e+00,8.3578986330e-01
1.0320000000e+00,8.3568639851e-01
1.0360000000e+00,8.3558415316e-01
1.0400000000e+00,8.3548311304e-01
1.0440000000e+00,8.3538326406e-01
1.0480000000e+00,8.3528459232e-01
1.0520000000e+00,8.3518708405e-01
1.0560000000e+00,8.3509072566e-01
1.0600000000e+00,8.3499550372e-01
1.0640000000e+00,8.3490140494e-01
1.0680000000e+00,8.3480841618e-01
1.0720000000e+00,8.3471652447e-01
1.0760000000e+00,8.3462571697e-01
1.0800000000e+00,8.3453598099e-01
1.0840000000e+00,8.3444730399e-01
1.0880000000e+00,8.3435967358e-01
1.0920000000e+00,8.3427307751e-01
1.0960000000e+00,8.3418750366e-01
1.1000000000e+00,8.3410294007e-01
1.1040000000e+00,8.3401937488e-01
1.1080000000e+00,8.3393679642e-01
1.1120000000e+00,8.3385519311e-01
1.1160000000e+00,8.3377455353e-01
1.1200000000e+00,8.3369486637e-01
1.1240000000e+00,8.3361612047e-01
1.1280000000e+00,8.3353830479e-01
1.1320000000e+00,8.3346140842e-01
1.1360000000e+00,8.3338542057e-01
1.1400000000e+00,8.3331033059e-01
1.1440000000e+00,8.3323612793e-01
1.1480000000e+00,8.3316280217e-01
1.1520000000e+00,8.3309034304e-01
1.1560000000e+00,8.3301874034e-01
1.1600000000e+00,8.3294798402e-01
1.1640000000e+00,8.3287806415e-01
1.1680000000e+00,8.3280897089e-01
1.1720000000e+00,8.3274069452e-01
1.1760000000e+00,8.3267322546e-01
1.1800000000e+00,8.3260655421e-01
1.1840000000e+00,8.3254067140e-01
1.1880000000e+00,8.3247556775e-01
1.1920000000e+00,8.3241123411e-01
1.1960000000e+00,8.3234766141e-01
1.2000000000e+00,8.3228484071e-01
1.2040000000e+00,8.3222276316e-01
1.2080000000e+00,8.3216142002e-01
1.2120000000e+00,8.3210080264e-01
1.2160000000e+00,8.3204090249e-01
1.2200000000e+00,8.3198171112e-01
1.2240000000e+00,8.3192322019e-01
1.2280000000e+00,8.3186542145e-01
1.2320000000e+00,8.3180830675e-01
1.2360000000e+00,8.3175186804e-01
1.2400000000e+00,8.3169609735e-01
1.2440000000e+00,8.3164098682e-01
1.2480000000e+00,8.3158652867e-01
1.2520000000e+00,8.3153271520e-01
1.2560000000e+00,8.3147953883e-01
1.2600000000e+00,8.3142699205e-01
1.2640000000e+00,8.3137506743e-01
1.2680000000e+00,8.3132375764e-01
1.2720000000e+00,8.3127305543e-01
1.2760000000e+00,8.3122295365e-01
1.2800000000e+00,8.3117344520e-01
1.2840000000e+00,8.3112452309e-01
1.2880000000e+00,8.3107618040e-01
1.2920000000e+00,8.3102841030e-01
1.2960000000e+00,8.3098120604e-01
1.3000000000e+00,8.3093456094e-01
1.3040000000e+00,8.3088846839e-01
1.3080000000e+00,8.3084292189e-01
1.3120000000e+00,8.3079791498e-01
1.3160000000e+00,8.3075344129e-01
1.3200000000e+00,8.3070949454e-01
1.3240000000e+00,8.3066606850e-01
1.3280000000e+00,8.3062315701e-01
1.3320000000e+00,8.3058075402e-01
1.3360000000e+00,8.3053885350e-01
1.3400000000e+00,8.3049744954e-01
1.3440000000e+00,8.3045653625e-01
1.3480000000e+00,8.3041610785e-01
1.3520000000e+00,8.3037615860e-01
1.3560000000e+00,8.3033668286e-01
1.3600000000e+00,8.3029767501e-01
1.3640000000e+00,8.3025912953e-01
1.3680000000e+00,8.3022104096e-01
1.3720000000e+00,8.3018340390e-01
1.3760000000e+00,8.3014621302e-01
1.3800000000e+00,8.3010946302e-01
1.3840000000e+00,8.3007314872e-01
1.3880000000e+00,8.3003726494e-01
1.3920000000e+00,8.3000180661e-01
1.3960000000e+00,8.2996676869e-01
1.4000000000e+00,8.2993214622e-01
1.4040000000e+00,8.2989793427e-01
1.4080000000e+00,8.2986412799e-01
1.4120000000e+00,8.2983072259e-01
1.4160000000e+00,8.2979771332e-01
1.4200000000e+00,8.2976509549e-01
1.4240000000e+00,8.2973286449e-01
1.4280000000e+00,8.2970101571e-01
1.4320000000e+00,8.2966954466e-01
1.4360000000e+00,8.2963844685e-01
1.4400000000e+00,8.2960771787e-01
1.4440000000e+00,8.2957735335e-01
1.4480000000e+00,8.2954734899e-01
1.4520000000e+00,8.2951770051e-01
1.4560000000e+00,8.2948840370e-01
1.4600000000e+00,8.2945945441e-01
1.4640000000e+00,8.2943084852e-01
1.4680000000e+00,8.2940258195e-01
1.4720000000e+00,8.2937465071e-01
1.4760000000e+00,8.2934705080e-01
1.4800000000e+00,8.2931977832e-01
1.4840000000e+00,8.2929282938e-01
1.4880000000e+00,8.2926620015e-01
1.4920000000e+00,8.2923988685e-01
1.4960000000e+00,8.2921388573e-01
1.5000000000e+00,8.2918819310e-01
1.5040000000e+00,8.2916280530e-01
1.5080000000e+00,8.2913771872e-01
1.5120000000e+00,8.2911292979e-01
1.5160000000e+00,8.2908843498e-01
1.5200000000e+00,8.2906423082e-01
1.5240000000e+00,8.2904031385e-01
1.5280000000e+00,8.2901668068e-01
1.5320000000e+00,8.2899332794e-01
1.5360000000e+00,8.2897025231e-01
1.5400000000e+00,8.2894745051e-01
1.5440000000e+00,8.2892491928e-01
1.5480000000e+00,8.2890265542e-01
1.5520000000e+00,8.2888065577e-01
1.5560000000e+00,8.2885891719e-01
1.5600000000e+00,8.2883743659e-01
1.5640000000e+00,8.2881621091e-01
1.5680000000e+00,8.2879523712e-01
1.5720000000e+00,8.2877451224e-01
1.5760000000e+00,8.2875403333e-01
1.5800000000e+00,8.2873379746e-01
1.5840000000e+00,8.2871380175e-01
1.5880000000e+00,8.2869404336e-01
1.5920000000e+00,8.2867451946e-01
1.5960000000e+00,8.2865522729e-01
1.6000000000e+00,8.2863616409e-01
1.6040000000e+00,8.2861732714e-01
1.6080000000e+00,8.2859871378e-01
1.6120000000e+00,8.2858032133e-01
1.6160000000e+00,8.2856214718e-01
1.6200000000e+00,8.2854418875e-01
1.6240000000e+00,8.2852644347e-01
1.6280000000e+00,8.2850890882e-01
1.6320000000e+00,8.2849158230e-01
1.6360000000e+00,8.2847446143e-01
1.6400000000e+00,8.2845754379e-01
1.6440000000e+00,8.2844082695e-01
1.6480000000e+00,8.2842430854e-01
1.6520000000e+00,8.2840798621e-01
1.6560000000e+00,8.2839185762e-01
1.6600000000e+00,8.2837592047e-01
1.6640000000e+00,8.2836017250e-01
1.6680000000e+00,8.2834461147e-01
1.6720000000e+00,8.2832923515e-01
1.6760000000e+00,8.2831404135e-01
1.6800000000e+00,8.2829902790e-01
1.6840000000e+00,8.2828419268e-01
1.6880000000e+00,8.2826953355e-01
1.6920000000e+00,8.2825504843e-01
1.6960000000e+00,8.2824073526e-01
1.7000000000e+00,8.2822659200e-01
1.7040000000e+00,8.2821261663e-01
1.7080000000e+00,8.2819880715e-01
1.7120000000e+00,8.2818516160e-01
1.7160000000e+00,8.2817167803e-01
1.7200000000e+00,8.2815835453e-01
1.7240000000e+00,8.2814518918e-01
1.7280000000e+00,8.2813218011e-01
1.7320000000e+00,8.2811932548e-01
1.7360000000e+00,8.2810662344e-01
1.7400000000e+00,8.2809407218e-01
1.7440000000e+00,8.2808166991e-01
1.7480000000e+00,8.2806941487e-01
1.7520000000e+00,8.2805730531e-01
1.7560000000e+00,8.2804533949e-01
1.7600000000e+00,8.2803351572e-01
1.7640000000e+00,8.2802183231e-01
1.7680000000e+00,8.2801028759e-01
1.7720000000e+00,8.2799887991e-01
1.7760000000e+00,8.2798760765e-01
1.7800000000e+00,8.2797646920e-01
1.7840000000e+00,8.2796546297e-01
1.7880000000e+00,8.2795458739e-01
1.7920000000e+00,8.2794384092e-01
1.7960000000e+00,8.2793322201e-01
1.8000000000e+00,8.2792272915e-01
1.8040000000e+00,8.2791236084e-01
1.8080000000e+00,8.2790211562e-01
1.8120000000e+00,8.2789199201e-01
1.8160000000e+00,8.2788198857e-01
1.8200000000e+00,8.2787210387e-01
1.8240000000e+00,8.2786233651e-01
1.8280000000e+00,8.2785268509e-01
1.8320000000e+00,8.2784314824e-01
1.8360000000e+00,8.2783372459e-01
1.8400000000e+00,8.2782441280e-01
1.8440000000e+00,8.2781521154e-01
1.8480000000e+00,8.2780611949e-01
1.8520000000e+00,8.2779713537e-01
1.8560000000e+00,8.2778825789e-01
1.8600000000e+00,8.2777948579e-01
1.8640000000e+00,8.2777081780e-01
1.8680000000e+00,8.2776225270e-01
1.8720000000e+00,8.2775378927e-01
1.8760000000e+00,8.2774542629e-01
1.8800000000e+00,8.2773716257e-01
1.8840000000e+00,8.2772899694e-01
1.8880000000e+00,8.2772092823e-01
1.8920000000e+00,8.2771295529e-01
1.8960000000e+00,8.2770507697e-01
1.9000000000e+00,8.2769729217e-01
1.9040000000e+00,8.2768959976e-01
1.9080000000e+00,8.2768199865e-01
1.9120000000e+00,8.2767448776e-01
1.9160000000e+00,8.2766706600e-01
1.9200000000e+00,8.2765973234e-01
1.9240000000e+00,8.2765248571e-01
1.9280000000e+00,8.2764532508e-01
1.9320000000e+00,8.2763824944e-01
1.9360000000e+00,8.2763125778e-01
1.9400000000e+00,8.2762434908e-01
1.9440000000e+00,8.2761752238e-01
1.9480000000e+00,8.2761077670e-01
1.9520000000e+00,8.2760411107e-01
1.9560000000e+00,8.2759752454e-01
1.9600000000e+00,8.2759101618e-01
1.9640000000e+00,8.2758458506e-01
1.9680000000e+00,8.2757823025e-01
1.9720000000e+00,8.2757195085e-01
1.9760000000e+00,8.2756574597e-01
1.9800000000e+00,8.2755961472e-01
1.9840000000e+00,8.2755355623e-01
1.9880000000e+00,8.2754756963e-01
1.9920000000e+00,8.2754165407e-01
1.9960000000e+00,8.2753580870e-01
2.0000000000e+00,8.2753003269e-01
2.0040000000e+00,8.2752432522e-01
2.0080000000e+00,8.2751868547e-01
2.0120000000e+00,8.2751311264e-01
2.0160000000e+00,8.2750760593e-01
2.0200000000e+00,8.2750216456e-01
2.0240000000e+00,8.2749678776e-01
2.0280000000e+00,8.2749147474e-01
2.0320000000e+00,8.2748622477e-01
2.0360000000e+00,8.2748103708e-01
2.0400000000e+00,8.2747591094e-01
2.0440000000e+00,8.2747084562e-01
2.0480000000e+00,8.2746584039e-01
2.0520000000e+00,8.2746089455e-01
2.0560000000e+00,8.2745600738e-01
2.0600000000e+00,8.2745117819e-01
2.0640000000e+00,8.2744640629e-01
2.0680000000e+00,8.2744169100e-01
2.0720000000e+00,8.2743703164e-01
2.0760000000e+00,8.2743242756e-01
2.0800000000e+00,8.2742787810e-01
2.0840000000e+00,8.2742338260e-01
2.0880000000e+00,8.2741894043e-01
2.0920000000e+00,8.2741455096e-01
2.0960000000e+00,8.2741021355e-01
2.1000000000e+00,8.2740592758e-01
2.1040000000e+00,8.2740169246e-01
2.1080000000e+00,8.2739750757e-01
2.1120000000e+00,8.2739337232e-01
2.1160000000e+00,8.2738928611e-01
2.1200000000e+00,8.2738524838e-01
2.1240000000e+00,8.2738125852e-01
2.1280000000e+00,8.2737731599e-01
2.1320000000e+00,8.2737342022e-01
2.1360000000e+00,8.2736957066e-01
2.1400000000e+00,8.2736576674e-01
2.1440000000e+00,8.2736200794e-01
2.1480000000e+00,8.2735829371e-01
2.1520000000e+00,8.2735462353e-01
2.1560000000e+00,8.2735099688e-01
2.1600000000e+00,8.2734741323e-01
2.1640000000e+00,8.2734387208e-01
2.1680000000e+00,8.2734037292e-01
2.1720000000e+00,8.2733691525e-01
2.1760000000e+00,8.2733349858e-01
2.1800000000e+00,8.2733012242e-01
2.1840000000e+00,8.2732678630e-01
2.1880000000e+00,8.2732348973e-01
2.1920000000e+00,8.2732023225e-01
2.1960000000e+00,8.2731701339e-01
2.2000000000e+00,8.2731383269e-01
2.2040000000e+00,8.2731068971e-01
2.2080000000e+00,8.2730758398e-01
2.2120000000e+00,8.2730451508e-01
2.2160000000e+00,8.2730148256e-01
2.2200000000e+00,8.2729848599e-01
2.2240000000e+00,8.2729552494e-01
2.2280000000e+00,8.2729259899e-01
2.2320000000e+00,8.2728970773e-01
2.2360000000e+00,8.2728685074e-01
2.2400000000e+00,8.2728402762e-01
2.2440000000e+00,8.2728123796e-01
2.2480000000e+00,8.2727848137e-01
2.2520000000e+00,8.2727575745e-01
2.2560000000e+00,8.2727306582e-01
2.2600000000e+00,8.2727040609e-01
2.2640000000e+00,8.2726777788e-01
2.2680000000e+00,8.2726518082e-01
2.2720000000e+00,8.2726261455e-01
2.2760000000e+00,8.2726007868e-01
2.2800000000e+00,8.2725757287e-01
2.2840000000e+00,8.2725509675e-01
2.2880000000e+00,8.2725264998e-01
2.2920000000e+00,8.2725023220e-01
2.2960000000e+00,8.2724784307e-01
2.3000000000e+00,8.2724548225e-01
2.3040000000e+00,8.2724314941e-01
2.3080000000e+00,8.2724084421e-01
2.3120000000e+00,8.2723856632e-01
2.3160000000e+00,8.2723631542e-01
2.3200000000e+00,8.2723409119e-01
2.3240000000e+00,8.2723189332e-01
2.3280000000e+00,8.2722972148e-01
2.3320000000e+00,8.2722757537e-01
2.3360000000e+00,8.2722545469e-01
2.3400000000e+00,8.2722335913e-01
2.3440000000e+00,8.2722128839e-01
2.3480000000e+00,8.2721924219e-01
2.3520000000e+00,8.2721722022e-01
2.3560000000e+00,8.2721522221e-01
2.3600000000e+00,8.2721324786e-01
2.3640000000e+00,8.2721129690e-01
2.3680000000e+00,8.2720936904e-01
2.3720000000e+00,8.2720746402e-01
2.3760000000e+00,8.2720558157e-01
2.3800000000e+00,8.2720372140e-01
2.3840000000e+00,8.2720188327e-01
2.3880000000e+00,8.2720006691e-01
2.3920000000e+00,8.2719827205e-01
2.3960000000e+00,8.2719649846e-01
2.4000000000e+00,8.2719474586e-01
2.4040000000e+00,8.2719301402e-01
2.4080000000e+00,8.2719130268e-01
2.4120000000e+00,8.2718961161e-01
2.4160000000e+00,8.2718794056e-01
2.4200000000e+00,8.2718628930e-01
2.4240000000e+00,8.2718465759e-01
2.4280000000e+00,8.2718304519e-01
2.4320000000e+00,8.2718145189e-01
2.4360000000e+00,8.2717987745e-01
2.4400000000e+00,8.2717832165e-01
2.4440000000e+00,8.2717678426e-01
2.4480000000e+00,8.2717526507e-01
2.4520000000e+00,8.2717376387e-01
2.4560000000e+00,8.2717228044e-01
2.4600000000e+00,8.2717081456e-01
2.4640000000e+00,8.2716936604e-01
2.4680000000e+00,8.2716793466e-01
2.4720000000e+00,8.2716652022e-01
2.4760000000e+00,8.2716512252e-01
2.4800000000e+00,8.2716374137e-01
2.4840000000e+00,8.2716237656e-01
2.4880000000e+00,8.2716102790e-01
2.4920000000e+00,8.2715969520e-01
2.4960000000e+00,8.2715837826e-01
2.5000000000e+00,8.2715707692e-01
2.5040000000e+00,8.2715579097e-01
2.5080000000e+00,8.2715452023e-01
2.5120000000e+00,8.2715326453e-01
2.5160000000e+00,8.2715202369e-01
2.5200000000e+00,8.2715079753e-01
2.5240000000e+00,8.2714958587e-01
2.5280000000e+00,8.2714838855e-01
2.5320000000e+00,8.2714720539e-01
2.5360000000e+00,8.2714603623e-01
2.5400000000e+00,8.2714488090e-01
2.5440000000e+00,8.2714373923e-01
2.5480000000e+00,8.2714261107e-01
2.5520000000e+00,8.2714149625e-01
2.5560000000e+00,8.2714039461e-01
2.5600000000e+00,8.2713930600e-01
2.5640000000e+00,8.2713823027e-01
2.5680000000e+00,8.2713716726e-01
2.5720000000e+00,8.2713611682e-01
2.5760000000e+00,8.2713507881e-01
2.5800000000e+00,8.2713405306e-01
2.5840000000e+00,8.2713303945e-01
2.5880000000e+00,8.2713203782e-01
2.5920000000e+00,8.2713104803e-01
2.5960000000e+00,8.2713006994e-01
2.6000000000e+00,8.2712910342e-01
2.6040000000e+00,8.2712814832e-01
2.6080000000e+00,8.2712720452e-01
2.6120000000e+00,8.2712627187e-01
2.6160000000e+00,8.2712535024e-01
2.6200000000e+00,8.2712443951e-01
2.6240000000e+00,8.2712353955e-01
2.6280000000e+00,8.2712265022e-01
2.6320000000e+00,8.2712177140e-01
2.6360000000e+00,8.2712090297e-01
2.6400000000e+00,8.2712004480e-01
2.6440000000e+00,8.2711919677e-01
2.6480000000e+00,8.2711835876e-01
2.6520000000e+00,8.2711753066e-01
2.6560000000e+00,8.2711671234e-01
2.6600000000e+00,8.2711590369e-01
2.6640000000e+00,8.2711510459e-01
2.6680000000e+00,8.2711431494e-01
2.6720000000e+00,8.2711353461e-01
2.6760000000e+00,8.2711276350e-01
2.6800000000e+00,8.2711200150e-01
2.6840000000e+00,8.2711124850e-01
2.6880000000e+00,8.2711050440e-01
2.6920000000e+00,8.2710976908e-01
2.6960000000e+00,8.2710904245e-01
2.7000000000e+00,8.2710832440e-01
2.7040000000e+00,8.2710761484e-01
2.7080000000e+00,8.2710691365e-01
2.7120000000e+00,8.2710622074e-01
2.7160000000e+00,8.2710553601e-01
2.7200000000e+00,8.2710485937e-01
2.7240000000e+00,8.2710419072e-01
2.7280000000e+00,8.2710352996e-01
2.7320000000e+00,8.2710287700e-01
2.7360000000e+00,8.2710223176e-01
2.7400000000e+00,8.2710159413e-01
2.7440000000e+00,8.2710096402e-01
2.7480000000e+00,8.2710034136e-01
2.7520000000e+00,8.2709972604e-01
2.7560000000e+00,8.2709911799e-01
2.7600000000e+00,8.2709851711e-01
2.7640000000e+00,8.2709792332e-01
2.7680000000e+00,8.2709733655e-01
2.7720000000e+00,8.2709675669e-01
2.7760000000e+00,8.2709618368e-01
2.7800000000e+00,8.2709561743e-01
2.7840000000e+00,8.2709505786e-01
2.7880000000e+00,8.2709450489e-01
2.7920000000e+00,8.2709395845e-01
2.7960000000e+00,8.2709341845e-01
2.8000000000e+00,8.2709288483e-01
2.8040000000e+00,8.2709235749e-01
2.8080000000e+00,8.2709183638e-01
2.8120000000e+00,8.2709132142e-01
2.8160000000e+00,8.2709081252e-01
2.8200000000e+00,8.2709030963e-01
2.8240000000e+00,8.2708981267e-01
2.8280000000e+00,8.2708932158e-01
2.8320000000e+00,8.2708883627e-01
2.8360000000e+00,8.2708835668e-01
2.8400000000e+00,8.2708788275e-01
2.8440000000e+00,8.2708741441e-01
2.8480000000e+00,8.2708695158e-01
2.8520000000e+00,8.2708649422e-01
2.8560000000e+00,8.2708604224e-01
2.8600000000e+00,8.2708559559e-01
2.8640000000e+00,8.2708515421e-01
2.8680000000e+00,8.2708471803e-01
2.8720000000e+00,8.2708428699e-01
2.8760000000e+00,8.2708386103e-01
2.8800000000e+00,8.2708344009e-01
2.8840000000e+00,8.2708302411e-01
2.8880000000e+00,8.2708261303e-01
2.8920000000e+00,8.2708220679e-01
2.8960000000e+00,8.2708180534e-01
2.9000000000e+00,8.2708140862e-01
2.9040000000e+00,8.2708101657e-01
2.9080000000e+00,8.2708062914e-01
2.9120000000e+00,8.2708024628e-01
2.9160000000e+00,8.2707986792e-01
2.9200000000e+00,8.2707949402e-01
2.9240000000e+00,8.2707912452e-01
2.9280000000e+00,8.2707875938e-01
2.9320000000e+00,8.2707839853e-01
2.9360000000e+00,8.2707804193e-01
2.9400000000e+00,8.2707768953e-01
2.9440000000e+00,8.2707734128e-01
2.9480000000e+00,8.2707699713e-01
2.9520000000e+00,8.2707665703e-01
2.9560000000e+00,8.2707632093e-01
2.9600000000e+00,8.2707598879e-01
2.9640000000e+00,8.2707566056e-01
2.9680000000e+00,8.2707533619e-01
2.9720000000e+00,8.2707501564e-01
2.9760000000e+00,8.2707469886e-01
2.9800000000e+00,8.2707438580e-01
2.9840000000e+00,8.2707407643e-01
2.9880000000e+00,8.2707377070e-01
2.9920000000e+00,8.2707346857e-01
2.9960000000e+00,8.2707316999e-01
3.0000000000e+00,8.2707287492e-01
3.0040000000e+00,8.2707258333e-01
3.0080000000e+00,8.2707229516e-01
3.0120000000e+00,8.2707201038e-01
3.0160000000e+00,8.2707172895e-01
3.0200000000e+00,8.2707145083e-01
3.0240000000e+00,8.2707117597e-01
3.0280000000e+00,8.2707090435e-01
3.0320000000e+00,8.2707063593e-01
3.0360000000e+00,8.2707037065e-01
3.0400000000e+00,8.2707010850e-01
3.0440000000e+00,8.2706984943e-01
3.0480000000e+00,8.2706959340e-01
3.0520000000e+00,8.2706934038e-01
3.0560000000e+00,8.2706909033e-01
3.0600000000e+00,8.2706884322e-01
3.0640000000e+00,8.2706859902e-01
3.0680000000e+00,8.2706835768e-01
3.0720000000e+00,8.2706811918e-01
3.0760000000e+00,8.2706788348e-01
3.0800000000e+00,8.2706765055e-01
3.0840000000e+00,8.2706742035e-01
3.0880000000e+00,8.2706719286e-01
3.0920000000e+00,8.2706696804e-01
3.0960000000e+00,8.2706674586e-01
3.1000000000e+00,8.2706652628e-01
3.1040000000e+00,8.2706630929e-01
3.1080000000e+00,8.2706609484e-01
3.1120000000e+00,8.2706588291e-01
3.1160000000e+00,8.2706567346e-01
3.1200000000e+00,8.2706546648e-01
3.1240000000e+00,8.2706526192e-01
3.1280000000e+00,8.2706505976e-01
3.1320000000e+00,8.2706485998e-01
3.1360000000e+00,8.2706466254e-01
3.1400000000e+00,8.2706446741e-01
3.1440000000e+00,8.2706427458e-01
3.1480000000e+00,8.2706408400e-01
3.1520000000e+00,8.2706389566e-01
3.1560000000e+00,8.2706370953e-01
3.1600000000e+00,8.2706352558e-01
3.1640000000e+00,8.2706334379e-01
3.1680000000e+00,8.2706316413e-01
3.1720000000e+00,8.2706298658e-01
3.1760000000e+00,8.2706281111e-01
3.1800000000e+00,8.2706263769e-01
3.1840000000e+00,8.2706246631e-01
3.1880000000e+00,8.2706229693e-01
3.1920000000e+00,8.2706212954e-01
3.1960000000e+00,8.2706196411e-01
3.2000000000e+00,8.2706180062e-01
3.2040000000e+00,8.2706163904e-01
3.2080000000e+00,8.2706147936e-01
3.2120000000e+00,8.2706132154e-01
3.2160000000e+00,8.2706116558e-01
3.2200000000e+00,8.2706101144e-01
3.2240000000e+00,8.2706085910e-01
3.2280000000e+00,8.2706070855e-01
3.2320000000e+00,8.2706055976e-01
3.2360000000e+00,8.2706041272e-01
3.2400000000e+00,8.2706026739e-01
3.2440000000e+00,8.2706012376e-01
3.2480000000e+00,8.2705998182e-01
3.2520000000e+00,8.2705984153e-01
3.2560000000e+00,8.2705970289e-01
3.2600000000e+00,8.2705956587e-01
3.2640000000e+00,8.2705943045e-01
3.2680000000e+00,8.2705929662e-01
3.2720000000e+00,8.2705916435e-01
3.2760000000e+00,8.2705903362e-01
3.2800000000e+00,8.2705890443e-01
3.2840000000e+00,8.2705877674e-01
3.2880000000e+00,8.2705865055e-01
3.2920000000e+00,8.2705852583e-01
3.2960000000e+00,8.2705840257e-01
3.3000000000e+00,8.2705828075e-01
3.3040000000e+00,8.2705816036e-01
3.3080000000e+00,8.2705804137e-01
3.3120000000e+00,8.2705792377e-01
3.3160000000e+00,8.2705780754e-01
3.3200000000e+00,8.2705769267e-01
3.3240000000e+00,8.2705757915e-01
3.3280000000e+00,8.2705746694e-01
3.3320000000e+00,8.2705735605e-01
3.3360000000e+00,8.2705724646e-01
3.3400000000e+00,8.2705713814e-01
3.3440000000e+00,8.2705703108e-01
3.3480000000e+00,8.2705692528e-01
3.3520000000e+00,8.2705682071e-01
3.3560000000e+00,8.2705671736e-01
3.3600000000e+00,8.2705661521e-01
3.3640000000e+00,8.2705651426e-01
3.3680000000e+00,8.2705641448e-01
3.3720000000e+00,8.2705631587e-01
3.3760000000e+00,8.2705621840e-01
3.3800000000e+00,8.2705612207e-01
3.3840000000e+00,8.2705602687e-01
3.3880000000e+00,8.2705593277e-01
3.3920000000e+00,8.2705583977e-01
3.3960000000e+00,8.2705574786e-01
3.4000000000e+00,8.2705565701e-01
3.4040000000e+00,8.2705556723e-01
3.4080000000e+00,8.2705547849e-01
3.4120000000e+00,8.2705539078e-01
3.4160000000e+00,8.2705530409e-01
3.4200000000e+00,8.2705521842e-01
3.4240000000e+00,8.2705513374e-01
3.4280000000e+00,8.2705505004e-01
3.4320000000e+00,8.2705496732e-01
3.4360000000e+00,8.2705488556e-01
3.4400000000e+00,8.2705480476e-01
3.4440000000e+00,8.2705472489e-01
3.4480000000e+00,8.2705464595e-01
3.4520000000e+00,8.2705456793e-01
3.4560000000e+00,8.2705449082e-01
3.4600000000e+00,8.2705441460e-01
3.4640000000e+00,8.2705433927e-01
3.4680000000e+00,8.2705426481e-01
3.4720000000e+00,8.2705419122e-01
