N,rho_ent_over_rhoc0
6.4400000000e-01,8.9993619126e-06
6.4800000000e-01,8.9983579906e-06
6.5200000000e-01,8.9973542608e-06
6.5600000000e-01,8.9963507233e-06
6.6000000000e-01,8.9953473780e-06
6.6400000000e-01,8.9943442249e-06
6.6800000000e-01,8.9933412638e-06
6.7200000000e-01,8.9923384949e-06
6.7600000000e-01,8.9913359179e-06
6.8000000000e-01,8.9903335329e-06
6.8400000000e-01,8.9893313398e-06
6.8800000000e-01,8.9883293386e-06
6.9200000000e-01,8.9873275293e-06
6.9600000000e-01,8.9863259117e-06
7.0000000000e-01,8.9853244858e-06
7.0400000000e-01,8.9843232517e-06
7.0800000000e-01,8.9833222092e-06
7.1200000000e-01,8.9823213583e-06
7.1600000000e-01,8.9813206990e-06
7.2000000000e-01,8.9803202312e-06
7.2400000000e-01,8.9793199548e-06
7.2800000000e-01,8.9783198699e-06
7.3200000000e-01,8.9773199763e-06
7.3600000000e-01,8.9763202741e-06
7.4000000000e-01,8.9753207632e-06
7.4400000000e-01,8.9743214435e-06
7.4800000000e-01,8.9733223150e-06
7.5200000000e-01,8.9723233776e-06
7.5600000000e-01,8.9713246314e-06
7.6000000000e-01,8.9703260762e-06
7.6400000000e-01,8.9693277120e-06
7.6800000000e-01,8.9683295388e-06
7.7200000000e-01,8.9673315565e-06
7.7600000000e-01,8.9663337651e-06
7.8000000000e-01,8.9653361645e-06
7.8400000000e-01,8.9643387547e-06
7.8800000000e-01,8.9633415357e-06
7.9200000000e-01,8.9623445073e-06
7.9600000000e-01,8.9613476696e-06
8.0000000000e-01,8.9603510225e-06
8.0400000000e-01,8.9593545659e-06
8.0800000000e-01,8.9583582999e-06
8.1200000000e-01,8.9573622243e-06
8.1600000000e-01,8.9563663391e-06
8.2000000000e-01,8.9553706444e-06
8.2400000000e-01,8.9543751399e-06
8.2800000000e-01,8.9533798258e-06
8.3200000000e-01,8.9523847019e-06
8.3600000000e-01,8.9513897682e-06
8.4000000000e-01,8.9503950246e-06
8.4400000000e-01,8.9494004711e-06
8.4800000000e-01,8.9484061077e-06
8.5200000000e-01,8.9474119344e-06
8.5600000000e-01,8.9464179509e-06
8.6000000000e-01,8.9454241575e-06
8.6400000000e-01,8.9444305539e-06
8.6800000000e-01,8.9434371401e-06
8.7200000000e-01,8.9424439161e-06
8.7600000000e-01,8.9414508819e-06
8.8000000000e-01,8.9404580373e-06
8.8400000000e-01,8.9394653825e-06
8.8800000000e-01,8.9384729172e-06
8.9200000000e-01,8.9374806415e-06
8.9600000000e-01,8.9364885553e-06
9.0000000000e-01,8.9354966586e-06
9.0400000000e-01,8.9345049513e-06
9.0800000000e-01,8.9335134334e-06
9.1200000000e-01,8.9325221049e-06
9.1600000000e-01,8.9315309656e-06
9.2000000000e-01,8.9305400156e-06
9.2400000000e-01,8.9295492548e-06
9.2800000000e-01,8.9285586832e-06
9.3200000000e-01,8.9275683007e-06
9.3600000000e-01,8.9265781072e-06
9.4000000000e-01,8.9255881028e-06
9.4400000000e-01,8.9245982873e-06
9.4800000000e-01,8.9236086608e-06
9.5200000000e-01,8.9226192232e-06
9.5600000000e-01,8.9216299744e-06
9.6000000000e-01,8.9206409144e-06
9.6400000000e-01,8.9196520432e-06
9.6800000000e-01,8.9186633607e-06
9.7200000000e-01,8.9176748669e-06
9.7600000000e-01,8.9166865616e-06
9.8000000000e-01,8.9156984450e-06
9.8400000000e-01,8.9147105169e-06
9.8800000000e-01,8.9137227773e-06
9.9200000000e-01,8.9127352261e-06
9.9600000000e-01,8.9117478633e-06
1.0000000000e+00,8.9107606889e-06
1.0040000000e+00,8.9097737028e-06
1.0080000000e+00,8.9087869049e-06
1.0120000000e+00,8.9078002953e-06
1.0160000000e+00,8.9068138738e-06
1.0200000000e+00,8.9058276405e-06
1.0240000000e+00,8.9048415953e-06
1.0280000000e+00,8.9038557381e-06
1.0320000000e+00,8.9028700689e-06
1.0360000000e+00,8.9018845876e-06
1.0400000000e+00,8.9008992943e-06
1.0440000000e+00,8.8999141888e-06
1.0480000000e+00,8.8989292712e-06
1.0520000000e+00,8.8979445413e-06
1.0560000000e+00,8.8969599991e-06
1.0600000000e+00,8.8959756446e-06
1.0640000000e+00,8.8949914778e-06
1.0680000000e+00,8.8940074986e-06
1.0720000000e+00,8.8930237069e-06
1.0760000000e+00,8.8920401027e-06
1.0800000000e+00,8.8910566860e-06
1.0840000000e+00,8.8900734567e-06
1.0880000000e+00,8.8890904148e-06
1.0920000000e+00,8.8881075602e-06
1.0960000000e+00,8.8871248929e-06
1.1000000000e+00,8.8861424128e-06
1.1040000000e+00,8.8851601200e-06
1.1080000000e+00,8.8841780143e-06
1.1120000000e+00,8.8831960956e-06
1.1160000000e+00,8.8822143641e-06
1.1200000000e+00,8.8812328196e-06
1.1240000000e+00,8.8802514620e-06
1.1280000000e+00,8.8792702914e-06
1.1320000000e+00,8.8782893077e-06
1.1360000000e+00,8.8773085108e-06
1.1400000000e+00,8.8763279007e-06
1.1440000000e+00,8.8753474773e-06
1.1480000000e+00,8.8743672407e-06
1.1520000000e+00,8.8733871907e-06
1.1560000000e+00,8.8724073274e-06
1.1600000000e+00,8.8714276506e-06
1.1640000000e+00,8.8704481604e-06
1.1680000000e+00,8.8694688566e-06
1.1720000000e+00,8.8684897393e-06
1.1760000000e+00,8.8675108084e-06
1.1800000000e+00,8.8665320639e-06
1.1840000000e+00,8.8655535056e-06
1.1880000000e+00,8.8645751337e-06
1.1920000000e+00,8.8635969479e-06
1.1960000000e+00,8.8626189483e-06
1.2000000000e+00,8.8616411349e-06
1.2040000000e+00,8.8606635076e-06
1.2080000000e+00,8.8596860663e-06
1.2120000000e+00,8.8587088110e-06
1.2160000000e+00,8.8577317416e-06
1.2200000000e+00,8.8567548582e-06
1.2240000000e+00,8.8557781607e-06
1.2280000000e+00,8.8548016490e-06
1.2320000000e+00,8.8538253230e-06
1.2360000000e+00,8.8528491828e-06
1.2400000000e+00,8.8518732283e-06
1.2440000000e+00,8.8508974595e-06
1.2480000000e+00,8.8499218762e-06
1.2520000000e+00,8.8489464785e-06
1.2560000000e+00,8.8479712664e-06
1.2600000000e+00,8.8469962397e-06
1.2640000000e+00,8.8460213984e-06
1.2680000000e+00,8.8450467426e-06
1.2720000000e+00,8.8440722721e-06
1.2760000000e+00,8.8430979868e-06
1.2800000000e+00,8.8421238869e-06
1.2840000000e+00,8.8411499721e-06
1.2880000000e+00,8.8401762425e-06
1.2920000000e+00,8.8392026981e-06
1.2960000000e+00,8.8382293387e-06
1.3000000000e+00,8.8372561644e-06
1.3040000000e+00,8.8362831750e-06
1.3080000000e+00,8.8353103706e-06
1.3120000000e+00,8.8343377512e-06
1.3160000000e+00,8.8333653165e-06
1.3200000000e+00,8.8323930667e-06
1.3240000000e+00,8.8314210017e-06
1.3280000000e+00,8.8304491214e-06
1.3320000000e+00,8.8294774258e-06
1.3360000000e+00,8.8285059148e-06
1.3400000000e+00,8.8275345885e-06
1.3440000000e+00,8.8265634466e-06
1.3480000000e+00,8.8255924894e-06
1.3520000000e+00,8.8246217165e-06
1.3560000000e+00,8.8236511281e-06
1.3600000000e+00,8.8226807241e-06
1.3640000000e+00,8.8217105044e-06
1.3680000000e+00,8.8207404691e-06
1.3720000000e+00,8.8197706179e-06
1.3760000000e+00,8.8188009510e-06
1.3800000000e+00,8.8178314682e-06
1.3840000000e+00,8.8168621696e-06
1.3880000000e+00,8.8158930551e-06
1.3920000000e+00,8.8149241245e-06
1.3960000000e+00,8.8139553780e-06
1.4000000000e+00,8.8129868154e-06
1.4040000000e+00,8.8120184367e-06
1.4080000000e+00,8.8110502419e-06
1.4120000000e+00,8.8100822309e-06
1.4160000000e+00,8.8091144037e-06
1.4200000000e+00,8.8081467602e-06
1.4240000000e+00,8.8071793004e-06
1.4280000000e+00,8.8062120242e-06
1.4320000000e+00,8.8052449317e-06
1.4360000000e+00,8.8042780227e-06
1.4400000000e+00,8.8033112972e-06
1.4440000000e+00,8.8023447551e-06
1.4480000000e+00,8.8013783965e-06
1.4520000000e+00,8.8004122213e-06
1.4560000000e+00,8.7994462294e-06
1.4600000000e+00,8.7984804209e-06
1.4640000000e+00,8.7975147956e-06
1.4680000000e+00,8.7965493534e-06
1.4720000000e+00,8.7955840945e-06
1.4760000000e+00,8.7946190187e-06
1.4800000000e+00,8.7936541259e-06
1.4840000000e+00,8.7926894162e-06
1.4880000000e+00,8.7917248895e-06
1.4920000000e+00,8.7907605458e-06
1.4960000000e+00,8.7897963849e-06
1.5000000000e+00,8.7888324070e-06
1.5040000000e+00,8.7878686118e-06
1.5080000000e+00,8.7869049994e-06
1.5120000000e+00,8.7859415698e-06
1.5160000000e+00,8.7849783228e-06
1.5200000000e+00,8.7840152585e-06
1.5240000000e+00,8.7830523768e-06
1.5280000000e+00,8.7820896777e-06
1.5320000000e+00,8.7811271611e-06
1.5360000000e+00,8.7801648270e-06
1.5400000000e+00,8.7792026753e-06
1.5440000000e+00,8.7782407059e-06
1.5480000000e+00,8.7772789190e-06
1.5520000000e+00,8.7763173143e-06
1.5560000000e+00,8.7753558919e-06
1.5600000000e+00,8.7743946518e-06
1.5640000000e+00,8.7734335938e-06
1.5680000000e+00,8.7724727179e-06
1.5720000000e+00,8.7715120241e-06
1.5760000000e+00,8.7705515124e-06
1.5800000000e+00,8.7695911827e-06
1.5840000000e+00,8.7686310349e-06
1.5880000000e+00,8.7676710691e-06
1.5920000000e+00,8.7667112851e-06
1.5960000000e+00,8.7657516830e-06
1.6000000000e+00,8.7647922627e-06
1.6040000000e+00,8.7638330241e-06
1.6080000000e+00,8.7628739672e-06
1.6120000000e+00,8.7619150920e-06
1.6160000000e+00,8.7609563983e-06
1.6200000000e+00,8.7599978863e-06
1.6240000000e+00,8.7590395558e-06
1.6280000000e+00,8.7580814068e-06
1.6320000000e+00,8.7571234393e-06
1.6360000000e+00,8.7561656531e-06
1.6400000000e+00,8.7552080483e-06
1.6440000000e+00,8.7542506248e-06
1.6480000000e+00,8.7532933826e-06
1.6520000000e+00,8.7523363217e-06
1.6560000000e+00,8.7513794419e-06
1.6600000000e+00,8.7504227433e-06
1.6640000000e+00,8.7494662258e-06
1.6680000000e+00,8.7485098893e-06
1.6720000000e+00,8.7475537339e-06
1.6760000000e+00,8.7465977595e-06
1.6800000000e+00,8.7456419659e-06
1.6840000000e+00,8.7446863533e-06
1.6880000000e+00,8.7437309216e-06
1.6920000000e+00,8.7427756706e-06
1.6960000000e+00,8.7418206004e-06
1.7000000000e+00,8.7408657109e-06
1.7040000000e+00,8.7399110021e-06
1.7080000000e+00,8.7389564740e-06
1.7120000000e+00,8.7380021264e-06
1.7160000000e+00,8.7370479594e-06
1.7200000000e+00,8.7360939729e-06
1.7240000000e+00,8.7351401669e-06
1.7280000000e+00,8.7341865413e-06
1.7320000000e+00,8.7332330961e-06
1.7360000000e+00,8.7322798312e-06
1.7400000000e+00,8.7313267466e-06
1.7440000000e+00,8.7303738423e-06
1.7480000000e+00,8.7294211182e-06
1.7520000000e+00,8.7284685742e-06
1.7560000000e+00,8.7275162104e-06
1.7600000000e+00,8.7265640267e-06
1.7640000000e+00,8.7256120230e-06
1.7680000000e+00,8.7246601993e-06
1.7720000000e+00,8.7237085556e-06
1.7760000000e+00,8.7227570918e-06
1.7800000000e+00,8.7218058078e-06
1.7840000000e+00,8.7208547037e-06
1.7880000000e+00,8.7199037794e-06
1.7920000000e+00,8.7189530349e-06
1.7960000000e+00,8.7180024700e-06
1.8000000000e+00,8.7170520848e-06
1.8040000000e+00,8.7161018792e-06
1.8080000000e+00,8.7151518533e-06
1.8120000000e+00,8.7142020068e-06
1.8160000000e+00,8.7132523398e-06
1.8200000000e+00,8.7123028523e-06
1.8240000000e+00,8.7113535442e-06
1.8280000000e+00,8.7104044155e-06
1.8320000000e+00,8.7094554661e-06
1.8360000000e+00,8.7085066959e-06
1.8400000000e+00,8.7075581050e-06
1.8440000000e+00,8.7066096934e-06
1.8480000000e+00,8.7056614608e-06
1.8520000000e+00,8.7047134074e-06
1.8560000000e+00,8.7037655331e-06
1.8600000000e+00,8.7028178378e-06
1.8640000000e+00,8.7018703214e-06
1.8680000000e+00,8.7009229841e-06
1.8720000000e+00,8.6999758256e-06
1.8760000000e+00,8.6990288460e-06
1.8800000000e+00,8.6980820452e-06
1.8840000000e+00,8.6971354232e-06
1.8880000000e+00,8.6961889799e-06
1.8920000000e+00,8.6952427153e-06
1.8960000000e+00,8.6942966294e-06
1.9000000000e+00,8.6933507221e-06
1.9040000000e+00,8.6924049933e-06
1.9080000000e+00,8.6914594431e-06
1.9120000000e+00,8.6905140713e-06
1.9160000000e+00,8.6895688780e-06
1.9200000000e+00,8.6886238631e-06
1.9240000000e+00,8.6876790266e-06
1.9280000000e+00,8.6867343684e-06
1.9320000000e+00,8.6857898884e-06
1.9360000000e+00,8.6848455867e-06
1.9400000000e+00,8.6839014632e-06
1.9440000000e+00,8.6829575178e-06
1.9480000000e+00,8.6820137506e-06
1.9520000000e+00,8.6810701614e-06
1.9560000000e+00,8.6801267502e-06
1.9600000000e+00,8.6791835170e-06
1.9640000000e+00,8.6782404618e-06
1.9680000000e+00,8.6772975844e-06
1.9720000000e+00,8.6763548849e-06
1.9760000000e+00,8.6754123632e-06
1.9800000000e+00,8.6744700193e-06
1.9840000000e+00,8.6735278532e-06
1.9880000000e+00,8.6725858647e-06
1.9920000000e+00,8.6716440538e-06
1.9960000000e+00,8.6707024206e-06
2.0000000000e+00,8.6697609649e-06
2.0040000000e+00,8.6688196868e-06
2.0080000000e+00,8.6678785861e-06
2.0120000000e+00,8.6669376629e-06
2.0160000000e+00,8.6659969171e-06
2.0200000000e+00,8.6650563486e-06
2.0240000000e+00,8.6641159575e-06
2.0280000000e+00,8.6631757436e-06
2.0320000000e+00,8.6622357070e-06
2.0360000000e+00,8.6612958475e-06
2.0400000000e+00,8.6603561652e-06
2.0440000000e+00,8.6594166600e-06
2.0480000000e+00,8.6584773319e-06
2.0520000000e+00,8.6575381808e-06
2.0560000000e+00,8.6565992067e-06
2.0600000000e+00,8.6556604095e-06
2.0640000000e+00,8.6547217892e-06
2.0680000000e+00,8.6537833458e-06
2.0720000000e+00,8.6528450792e-06
2.0760000000e+00,8.6519069894e-06
2.0800000000e+00,8.6509690763e-06
2.0840000000e+00,8.6500313399e-06
2.0880000000e+00,8.6490937801e-06
2.0920000000e+00,8.6481563970e-06
2.0960000000e+00,8.6472191904e-06
2.1000000000e+00,8.6462821603e-06
2.1040000000e+00,8.6453453068e-06
2.1080000000e+00,8.6444086297e-06
2.1120000000e+00,8.6434721290e-06
2.1160000000e+00,8.6425358046e-06
2.1200000000e+00,8.6415996566e-06
2.1240000000e+00,8.6406636848e-06
2.1280000000e+00,8.6397278893e-06
2.1320000000e+00,8.6387922700e-06
2.1360000000e+00,8.6378568268e-06
2.1400000000e+00,8.6369215598e-06
2.1440000000e+00,8.6359864688e-06
2.1480000000e+00,8.6350515539e-06
2.1520000000e+00,8.6341168149e-06
2.1560000000e+00,8.6331822519e-06
2.1600000000e+00,8.6322478648e-06
2.1640000000e+00,8.6313136536e-06
2.1680000000e+00,8.6303796182e-06
2.1720000000e+00,8.6294457585e-06
2.1760000000e+00,8.6285120747e-06
2.1800000000e+00,8.6275785665e-06
2.1840000000e+00,8.6266452340e-06
2.1880000000e+00,8.6257120771e-06
2.1920000000e+00,8.6247790957e-06
2.1960000000e+00,8.6238462900e-06
2.2000000000e+00,8.6229136597e-06
2.2040000000e+00,8.6219812048e-06
2.2080000000e+00,8.6210489254e-06
2.2120000000e+00,8.6201168214e-06
2.2160000000e+00,8.6191848927e-06
2.2200000000e+00,8.6182531393e-06
2.2240000000e+00,8.6173215611e-06
2.2280000000e+00,8.6163901581e-06
2.2320000000e+00,8.6154589303e-06
2.2360000000e+00,8.6145278777e-06
2.2400000000e+00,8.6135970001e-06
2.2440000000e+00,8.6126662975e-06
2.2480000000e+00,8.6117357700e-06
2.2520000000e+00,8.6108054174e-06
2.2560000000e+00,8.6098752398e-06
2.2600000000e+00,8.6089452370e-06
2.2640000000e+00,8.6080154091e-06
2.2680000000e+00,8.6070857560e-06
2.2720000000e+00,8.6061562776e-06
2.2760000000e+00,8.6052269740e-06
2.2800000000e+00,8.6042978450e-06
2.2840000000e+00,8.6033688906e-06
2.2880000000e+00,8.6024401109e-06
2.2920000000e+00,8.6015115057e-06
2.2960000000e+00,8.6005830750e-06
2.3000000000e+00,8.5996548188e-06
2.3040000000e+00,8.5987267371e-06
2.3080000000e+00,8.5977988297e-06
2.3120000000e+00,8.5968710966e-06
2.3160000000e+00,8.5959435379e-06
2.3200000000e+00,8.5950161535e-06
2.3240000000e+00,8.5940889432e-06
2.3280000000e+00,8.5931619072e-06
2.3320000000e+00,8.5922350453e-06
2.3360000000e+00,8.5913083575e-06
2.3400000000e+00,8.5903818438e-06
2.3440000000e+00,8.5894555041e-06
2.3480000000e+00,8.5885293384e-06
2.3520000000e+00,8.5876033466e-06
2.3560000000e+00,8.5866775288e-06
2.3600000000e+00,8.5857518847e-06
2.3640000000e+00,8.5848264146e-06
2.3680000000e+00,8.5839011182e-06
2.3720000000e+00,8.5829759955e-06
2.3760000000e+00,8.5820510465e-06
2.3800000000e+00,8.5811262712e-06
2.3840000000e+00,8.5802016695e-06
2.3880000000e+00,8.5792772414e-06
2.3920000000e+00,8.5783529868e-06
2.3960000000e+00,8.5774289058e-06
2.4000000000e+00,8.5765049981e-06
2.4040000000e+00,8.5755812639e-06
2.4080000000e+00,8.5746577031e-06
2.4120000000e+00,8.5737343156e-06
2.4160000000e+00,8.5728111014e-06
2.4200000000e+00,8.5718880605e-06
2.4240000000e+00,8.5709651927e-06
2.4280000000e+00,8.5700424981e-06
2.4320000000e+00,8.5691199767e-06
2.4360000000e+00,8.5681976284e-06
2.4400000000e+00,8.5672754531e-06
2.4440000000e+00,8.5663534508e-06
2.4480000000e+00,8.5654316215e-06
2.4520000000e+00,8.5645099651e-06
2.4560000000e+00,8.5635884816e-06
2.4600000000e+00,8.5626671710e-06
2.4640000000e+00,8.5617460332e-06
2.4680000000e+00,8.5608250681e-06
2.4720000000e+00,8.5599042758e-06
2.4760000000e+00,8.5589836561e-06
2.4800000000e+00,8.5580632091e-06
2.4840000000e+00,8.5571429347e-06
2.4880000000e+00,8.5562228329e-06
2.4920000000e+00,8.5553029036e-06
2.4960000000e+00,8.5543831468e-06
2.5000000000e+00,8.5534635624e-06
2.5040000000e+00,8.5525441505e-06
2.5080000000e+00,8.5516249109e-06
2.5120000000e+00,8.5507058436e-06
2.5160000000e+00,8.5497869486e-06
2.5200000000e+00,8.5488682259e-06
2.5240000000e+00,8.5479496753e-06
2.5280000000e+00,8.5470312970e-06
2.5320000000e+00,8.5461130907e-06
2.5360000000e+00,8.5451950566e-06
2.5400000000e+00,8.5442771945e-06
2.5440000000e+00,8.5433595043e-06
2.5480000000e+00,8.5424419862e-06
2.5520000000e+00,8.5415246400e-06
2.5560000000e+00,8.5406074656e-06
2.5600000000e+00,8.5396904631e-06
2.5640000000e+00,8.5387736324e-06
2.5680000000e+00,8.5378569735e-06
2.5720000000e+00,8.5369404863e-06
2.5760000000e+00,8.5360241708e-06
2.5800000000e+00,8.5351080269e-06
2.5840000000e+00,8.5341920546e-06
2.5880000000e+00,8.5332762539e-06
2.5920000000e+00,8.5323606247e-06
2.5960000000e+00,8.5314451670e-06
2.6000000000e+00,8.5305298808e-06
2.6040000000e+00,8.5296147659e-06
2.6080000000e+00,8.5286998224e-06
2.6120000000e+00,8.5277850503e-06
2.6160000000e+00,8.5268704494e-06
2.6200000000e+00,8.5259560197e-06
2.6240000000e+00,8.5250417613e-06
2.6280000000e+00,8.5241276740e-06
2.6320000000e+00,8.5232137579e-06
2.6360000000e+00,8.5223000128e-06
2.6400000000e+00,8.5213864388e-06
2.6440000000e+00,8.5204730358e-06
2.6480000000e+00,8.5195598037e-06
2.6520000000e+00,8.5186467426e-06
2.6560000000e+00,8.5177338524e-06
2.6600000000e+00,8.5168211330e-06
2.6640000000e+00,8.5159085844e-06
2.6680000000e+00,8.5149962066e-06
2.6720000000e+00,8.5140839995e-06
2.6760000000e+00,8.5131719631e-06
2.6800000000e+00,8.5122600973e-06
2.6840000000e+00,8.5113484021e-06
2.6880000000e+00,8.5104368776e-06
2.6920000000e+00,8.5095255235e-06
2.6960000000e+00,8.5086143399e-06
2.7000000000e+00,8.5077033268e-06
2.7040000000e+00,8.5067924841e-06
2.7080000000e+00,8.5058818117e-06
2.7120000000e+00,8.5049713097e-06
2.7160000000e+00,8.5040609780e-06
2.7200000000e+00,8.5031508165e-06
2.7240000000e+00,8.5022408252e-06
2.7280000000e+00,8.5013310041e-06
2.7320000000e+00,8.5004213531e-06
2.7360000000e+00,8.4995118722e-06
2.7400000000e+00,8.4986025614e-06
2.7440000000e+00,8.4976934206e-06
2.7480000000e+00,8.4967844497e-06
2.7520000000e+00,8.4958756488e-06
2.7560000000e+00,8.4949670178e-06
2.7600000000e+00,8.4940585566e-06
2.7640000000e+00,8.4931502653e-06
2.7680000000e+00,8.4922421437e-06
2.7720000000e+00,8.4913341919e-06
2.7760000000e+00,8.4904264097e-06
2.7800000000e+00,8.4895187972e-06
2.7840000000e+00,8.4886113544e-06
2.7880000000e+00,8.4877040811e-06
2.7920000000e+00,8.4867969773e-06
2.7960000000e+00,8.4858900430e-06
2.8000000000e+00,8.4849832782e-06
2.8040000000e+00,8.4840766829e-06
2.8080000000e+00,8.4831702569e-06
2.8120000000e+00,8.4822640002e-06
2.8160000000e+00,8.4813579128e-06
2.8200000000e+00,8.4804519947e-06
2.8240000000e+00,8.4795462459e-06
2.8280000000e+00,8.4786406662e-06
2.8320000000e+00,8.4777352556e-06
2.8360000000e+00,8.4768300142e-06
2.8400000000e+00,8.4759249418e-06
2.8440000000e+00,8.4750200384e-06
2.8480000000e+00,8.4741153041e-06
2.8520000000e+00,8.4732107387e-06
2.8560000000e+00,8.4723063422e-06
2.8600000000e+00,8.4714021145e-06
2.8640000000e+00,8.4704980557e-06
2.8680000000e+00,8.4695941657e-06
2.8720000000e+00,8.4686904444e-06
2.8760000000e+00,8.4677868918e-06
2.8800000000e+00,8.4668835080e-06
2.8840000000e+00,8.4659802927e-06
2.8880000000e+00,8.4650772461e-06
2.8920000000e+00,8.4641743680e-06
2.8960000000e+00,8.4632716584e-06
2.9000000000e+00,8.4623691173e-06
2.9040000000e+00,8.4614667446e-06
2.9080000000e+00,8.4605645403e-06
2.9120000000e+00,8.4596625044e-06
2.9160000000e+00,8.4587606368e-06
2.9200000000e+00,8.4578589375e-06
2.9240000000e+00,8.4569574064e-06
2.9280000000e+00,8.4560560436e-06
2.9320000000e+00,8.4551548489e-06
2.9360000000e+00,8.4542538223e-06
2.9400000000e+00,8.4533529638e-06
2.9440000000e+00,8.4524522733e-06
2.9480000000e+00,8.4515517509e-06
2.9520000000e+00,8.4506513964e-06
2.9560000000e+00,8.4497512099e-06
2.9600000000e+00,8.4488511913e-06
2.9640000000e+00,8.4479513405e-06
2.9680000000e+00,8.4470516575e-06
2.9720000000e+00,8.4461521423e-06
2.9760000000e+00,8.4452527948e-06
2.9800000000e+00,8.4443536150e-06
2.9840000000e+00,8.4434546029e-06
2.9880000000e+00,8.4425557584e-06
2.9920000000e+00,8.4416570815e-06
2.9960000000e+00,8.4407585721e-06
3.0000000000e+00,8.4398602302e-06
3.0040000000e+00,8.4389620558e-06
3.0080000000e+00,8.4380640488e-06
3.0120000000e+00,8.4371662092e-06
3.0160000000e+00,8.4362685369e-06
3.0200000000e+00,8.4353710320e-06
3.0240000000e+00,8.4344736943e-06
3.0280000000e+00,8.4335765238e-06
3.0320000000e+00,8.4326795206e-06
3.0360000000e+00,8.4317826845e-06
3.0400000000e+00,8.4308860155e-06
3.0440000000e+00,8.4299895135e-06
3.0480000000e+00,8.4290931786e-06
3.0520000000e+00,8.4281970107e-06
3.0560000000e+00,8.4273010098e-06
3.0600000000e+00,8.4264051758e-06
3.0640000000e+00,8.4255095087e-06
3.0680000000e+00,8.4246140084e-06
3.0720000000e+00,8.4237186749e-06
3.0760000000e+00,8.4228235081e-06
3.0800000000e+00,8.4219285081e-06
3.0840000000e+00,8.4210336748e-06
3.0880000000e+00,8.4201390082e-06
3.0920000000e+00,8.4192445081e-06
3.0960000000e+00,8.4183501746e-06
3.1000000000e+00,8.4174560077e-06
3.1040000000e+00,8.4165620072e-06
3.1080000000e+00,8.4156681732e-06
3.1120000000e+00,8.4147745057e-06
3.1160000000e+00,8.4138810045e-06
3.1200000000e+00,8.4129876696e-06
3.1240000000e+00,8.4120945010e-06
3.1280000000e+00,8.4112014987e-06
3.1320000000e+00,8.4103086627e-06
3.1360000000e+00,8.4094159928e-06
3.1400000000e+00,8.4085234890e-06
3.1440000000e+00,8.4076311514e-06
3.1480000000e+00,8.4067389798e-06
3.1520000000e+00,8.4058469743e-06
3.1560000000e+00,8.4049551348e-06
3.1600000000e+00,8.4040634612e-06
3.1640000000e+00,8.4031719535e-06
3.1680000000e+00,8.4022806117e-06
3.1720000000e+00,8.4013894358e-06
3.1760000000e+00,8.4004984257e-06
3.1800000000e+00,8.3996075813e-06
3.1840000000e+00,8.3987169026e-06
3.1880000000e+00,8.3978263896e-06
3.1920000000e+00,8.3969360423e-06
3.1960000000e+00,8.3960458606e-06
3.2000000000e+00,8.3951558445e-06
3.2040000000e+00,8.3942659938e-06
3.2080000000e+00,8.3933763087e-06
3.2120000000e+00,8.3924867891e-06
3.2160000000e+00,8.3915974348e-06
3.2200000000e+00,8.3907082460e-06
3.2240000000e+00,8.3898192224e-06
3.2280000000e+00,8.3889303642e-06
3.2320000000e+00,8.3880416712e-06
3.2360000000e+00,8.3871531435e-06
3.2400000000e+00,8.3862647810e-06
3.2440000000e+00,8.3853765836e-06
3.2480000000e+00,8.3844885513e-06
3.2520000000e+00,8.3836006841e-06
3.2560000000e+00,8.3827129819e-06
3.2600000000e+00,8.3818254447e-06
3.2640000000e+00,8.3809380725e-06
3.2680000000e+00,8.3800508652e-06
3.2720000000e+00,8.3791638228e-06
3.2760000000e+00,8.3782769452e-06
3.2800000000e+00,8.3773902325e-06
3.2840000000e+00,8.3765036845e-06
3.2880000000e+00,8.3756173012e-06
3.2920000000e+00,8.3747310826e-06
3.2960000000e+00,8.3738450287e-06
3.3000000000e+00,8.3729591394e-06
3.3040000000e+00,8.3720734147e-06
3.3080000000e+00,8.3711878545e-06
3.3120000000e+00,8.3703024588e-06
3.3160000000e+00,8.3694172276e-06
3.3200000000e+00,8.3685321608e-06
3.3240000000e+00,8.3676472584e-06
3.3280000000e+00,8.3667625203e-06
3.3320000000e+00,8.3658779466e-06
3.3360000000e+00,8.3649935371e-06
3.3400000000e+00,8.3641092918e-06
3.3440000000e+00,8.3632252108e-06
3.3480000000e+00,8.3623412939e-06
3.3520000000e+00,8.3614575411e-06
3.3560000000e+00,8.3605739525e-06
3.3600000000e+00,8.3596905278e-06
3.3640000000e+00,8.3588072672e-06
3.3680000000e+00,8.3579241705e-06
3.3720000000e+00,8.3570412378e-06
3.3760000000e+00,8.3561584690e-06
3.3800000000e+00,8.3552758640e-06
3.3840000000e+00,8.3543934228e-06
3.3880000000e+00,8.3535111455e-06
3.3920000000e+00,8.3526290318e-06
3.3960000000e+00,8.3517470819e-06
3.4000000000e+00,8.3508652956e-06
3.4040000000e+00,8.3499836730e-06
3.4080000000e+00,8.3491022139e-06
3.4120000000e+00,8.3482209184e-06
3.4160000000e+00,8.3473397865e-06
3.4200000000e+00,8.3464588180e-06
3.4240000000e+00,8.3455780129e-06
3.4280000000e+00,8.3446973712e-06
3.4320000000e+00,8.3438168929e-06
3.4360000000e+00,8.3429365780e-06
